date,comunidad,var,name,value
2001-11-01,Total España,CONSUMO X CAPITA,CHICHARRO/CABALLA,0.008695901076441132
2001-11-01,Total España,CONSUMO X CAPITA,CONS.PESCADO/MOLUSCO,0.2565366163416113
2001-11-01,Total España,CONSUMO X CAPITA,GAMBAS/LANG.COCIDO,0.010233450813657962
2001-11-01,Total España,CONSUMO X CAPITA,GAMBAS/LANG.CONG.,0.13066134228141288
2001-11-01,Total España,CONSUMO X CAPITA,GAMBAS/LANG.FRESCO,0.043466659529645374
2001-11-01,Total España,CONSUMO X CAPITA,GAMBAS/LANGOSTINOS,0.1843614526247162
2001-11-01,Total España,CONSUMO X CAPITA,LENGUADO,0.07256325668559167
2001-11-01,Total España,CONSUMO X CAPITA,LENGUADO CONGELADO,0.025702080616888393
2001-11-01,Total España,CONSUMO X CAPITA,LENGUADO FRESCO,0.046861176068703284
2001-11-01,Total España,CONSUMO X CAPITA,MARISCO/MOLUSC COCI,0.013346840810146346
2001-11-01,Total España,CONSUMO X CAPITA,MARISCO/MOLUSC CONG,0.20196743466547876
2001-11-01,Total España,CONSUMO X CAPITA,MARISCO/MOLUSC FRES,0.3873066542985344
2001-11-01,Total España,CONSUMO X CAPITA,MARISCO/MOLUSCO/CRUS,0.6026206827385333
2001-11-01,Total España,CONSUMO X CAPITA,MEJILLON,0.13508056259778045
2001-11-01,Total España,CONSUMO X CAPITA,MEJILLON CONGELADO,0.004840169023343403
2001-11-01,Total España,CONSUMO X CAPITA,MEJILLON FRESCO,0.1302406406100632
2001-11-01,Total España,CONSUMO X CAPITA,MEJILLONES,0.016060774199134792
2001-11-01,Total España,CONSUMO X CAPITA,MERLUZA/PESCAD,0.34948648807601707
2001-11-01,Total España,CONSUMO X CAPITA,MERLUZA/PESCAD.CON,0.11786440277509762
2001-11-01,Total España,CONSUMO X CAPITA,MERLUZA/PESCAD.FRE,0.23162208530091943
2001-11-01,Total España,CONSUMO X CAPITA,OTRAS CONS.PESCADO,0.06490465820339436
2001-11-01,Total España,CONSUMO X CAPITA,OTROS MARISC.COCI.,0.003113389996488384
2001-11-01,Total España,CONSUMO X CAPITA,OTROS MARISC.CONG.,0.03063291171503234
2001-11-01,Total España,CONSUMO X CAPITA,OTROS MARISC.FRES.,0.06026112953847393
2001-11-01,Total España,CONSUMO X CAPITA,OTROS MARISC/MOLUSC,0.09400743124999465
2001-11-01,Total España,CONSUMO X CAPITA,OTROS PESCADOS,0.4777323160048422
2001-11-01,Total España,CONSUMO X CAPITA,OTROS PESCADOS CON,0.06529373931459559
2001-11-01,Total España,CONSUMO X CAPITA,OTROS PESCADOS FRE,0.41243857669024664
2001-11-01,Total España,CONSUMO X CAPITA,PESCADOS,1.3713189703028386
2001-11-01,Total España,CONSUMO X CAPITA,PESCADOS CONGELADOS,0.22097361463531348
2001-11-01,Total España,CONSUMO X CAPITA,PESCADOS FRESCOS,1.150345355667525
2001-11-01,Total España,CONSUMO X CAPITA,PULPO,0.003015810924155375
2001-11-01,Total España,CONSUMO X CAPITA,PULPO CONGELADO,0.006033845168946185
2001-11-01,Total España,CONSUMO X CAPITA,SALMON,0.09218801386332981
2001-11-01,Total España,CONSUMO X CAPITA,SALMON CONGELADO,0.0029251488493548324
2001-11-01,Total España,CONSUMO X CAPITA,SALMON FRESCO,0.08926286501397497
2001-11-01,Total España,CONSUMO X CAPITA,SARDINA/BOQUERON,0.24189110924474433
2001-11-01,Total España,CONSUMO X CAPITA,SARDINAS,0.021294223939324147
2001-11-01,Total España,CONSUMO X CAPITA,TOTAL CARNE,4.701754220899347
2001-11-01,Total España,CONSUMO X CAPITA,TOTAL PESCA,2.2304762693829834
2001-11-01,Total España,CONSUMO X CAPITA,TRUCHA FRESCA,0.05254620693351223
2001-12-01,Total España,CONSUMO X CAPITA,ALMEJAS,0.006170208834586239
2001-12-01,Total España,CONSUMO X CAPITA,ALMEJAS CONGELADO,0.008547185629493104
2001-12-01,Total España,CONSUMO X CAPITA,"ALMEJAS,BERB.FRESC",0.07352274305759524
2001-12-01,Total España,CONSUMO X CAPITA,"ALMEJAS,BERBERECHO",0.08292442491797411
2001-12-01,Total España,CONSUMO X CAPITA,ATUN,0.11065442099000597
2001-12-01,Total España,CONSUMO X CAPITA,ATUN Y BONITO,0.0188957550449414
2001-12-01,Total España,CONSUMO X CAPITA,BACALAO,0.05111834101431023
2001-12-01,Total España,CONSUMO X CAPITA,BACALAO CONGELADO,0.009086958472651648
2001-12-01,Total España,CONSUMO X CAPITA,BACALAO FRESCO,0.04203138254165858
2001-12-01,Total España,CONSUMO X CAPITA,BERBEREC.CONGELADO,8.544962308857668e-4
2001-12-01,Total España,CONSUMO X CAPITA,BERBERECHOS,0.018739875564834748
2001-12-01,Total España,CONSUMO X CAPITA,CABALLA FRESCA,0.011871049979469396
2001-12-01,Total España,CONSUMO X CAPITA,CALAMAR Y PULPO FR,0.11512922432225944
2001-12-01,Total España,CONSUMO X CAPITA,CALAMARES,0.008282363438250102
2001-12-01,Total España,CONSUMO X CAPITA,CALAMARES CONGELAD,0.03166947320239767
2001-12-01,Total España,CONSUMO X CAPITA,"CALAMARES,PULPO",0.15862305777078237
2001-12-01,Total España,CONSUMO X CAPITA,CHICHARRO/CABALLA,0.0071030153589645715
2001-12-01,Total España,CONSUMO X CAPITA,CONS.PESCADO/MOLUSCO,0.30538124145274936
2001-12-01,Total España,CONSUMO X CAPITA,GAMBAS/LANG.COCIDO,0.03682288339971134
2001-12-01,Total España,CONSUMO X CAPITA,GAMBAS/LANG.CONG.,0.34153070573554983
2001-12-01,Total España,CONSUMO X CAPITA,GAMBAS/LANG.FRESCO,0.1022327294586019
2001-12-01,Total España,CONSUMO X CAPITA,GAMBAS/LANGOSTINOS,0.480586318593863
2001-12-01,Total España,CONSUMO X CAPITA,LENGUADO,0.06725668440005911
2001-12-01,Total España,CONSUMO X CAPITA,LENGUADO CONGELADO,0.022321398072895415
2001-12-01,Total España,CONSUMO X CAPITA,LENGUADO FRESCO,0.0449352863271637
2001-12-01,Total España,CONSUMO X CAPITA,MARISCO/MOLUSC COCI,0.046667253102168064
2001-12-01,Total España,CONSUMO X CAPITA,MARISCO/MOLUSC CONG,0.483847682930421
2001-12-01,Total España,CONSUMO X CAPITA,MARISCO/MOLUSC FRES,0.5512513535280451
2001-12-01,Total España,CONSUMO X CAPITA,MARISCO/MOLUSCO/CRUS,1.0817662895606341
2001-12-01,Total España,CONSUMO X CAPITA,MEJILLON,0.18170137300223052
2001-12-01,Total España,CONSUMO X CAPITA,MEJILLON CONGELADO,0.008184537330290934
2001-12-01,Total España,CONSUMO X CAPITA,MEJILLON FRESCO,0.1735168356719396
2001-12-01,Total España,CONSUMO X CAPITA,MEJILLONES,0.019832267103712126
2001-12-01,Total España,CONSUMO X CAPITA,MERLUZA/PESCAD,0.3587169742474674
2001-12-01,Total España,CONSUMO X CAPITA,MERLUZA/PESCAD.CON,0.12060551008296362
2001-12-01,Total España,CONSUMO X CAPITA,MERLUZA/PESCAD.FRE,0.23811146416450377
2001-12-01,Total España,CONSUMO X CAPITA,OTRAS CONS.PESCADO,0.11234389763731091
2001-12-01,Total España,CONSUMO X CAPITA,OTROS MARISC.COCI.,0.009844369702456723
2001-12-01,Total España,CONSUMO X CAPITA,OTROS MARISC.CONG.,0.08123692455567845
2001-12-01,Total España,CONSUMO X CAPITA,OTROS MARISC.FRES.,0.08684982101764882
2001-12-01,Total España,CONSUMO X CAPITA,OTROS MARISC/MOLUSC,0.17793086824015783
2001-12-01,Total España,CONSUMO X CAPITA,OTROS PESCADOS,0.476036169395631
2001-12-01,Total España,CONSUMO X CAPITA,OTROS PESCADOS CON,0.09068134357938293
2001-12-01,Total España,CONSUMO X CAPITA,OTROS PESCADOS FRE,0.3853550728518742
2001-12-01,Total España,CONSUMO X CAPITA,PESCADOS,1.2637643523498823
2001-12-01,Total España,CONSUMO X CAPITA,PESCADOS CONGELADOS,0.24522114948537463
2001-12-01,Total España,CONSUMO X CAPITA,PESCADOS FRESCOS,1.0185432028645076
2001-12-01,Total España,CONSUMO X CAPITA,PULPO,0.0038374514167619266
2001-12-01,Total España,CONSUMO X CAPITA,PULPO CONGELADO,0.011824360246125248
2001-12-01,Total España,CONSUMO X CAPITA,SALMON,0.10477892565742804
2001-12-01,Total España,CONSUMO X CAPITA,SALMON CONGELADO,0.0025261863131072135
2001-12-01,Total España,CONSUMO X CAPITA,SALMON FRESCO,0.10225273934432083
2001-12-01,Total España,CONSUMO X CAPITA,SARDINA/BOQUERON,0.13974755964718605
2001-12-01,Total España,CONSUMO X CAPITA,SARDINAS,0.018417494072696577
2001-12-01,Total España,CONSUMO X CAPITA,TOTAL CARNE,5.681641041946787
2001-12-01,Total España,CONSUMO X CAPITA,TOTAL PESCA,2.6509118833632654
2001-12-01,Total España,CONSUMO X CAPITA,TRUCHA FRESCA,0.03534289296338968
2002-01-01,Total España,CONSUMO X CAPITA,ALMEJAS,0.0017986422902522314
2002-01-01,Total España,CONSUMO X CAPITA,ALMEJAS CONGELADO,0.0022065906553995315
2002-01-01,Total España,CONSUMO X CAPITA,"ALMEJAS,BERB.FRESC",0.05327966924219196
2002-01-01,Total España,CONSUMO X CAPITA,"ALMEJAS,BERBERECHO",0.056304482581759914
2002-01-01,Total España,CONSUMO X CAPITA,ANCHOAS,0
2002-01-01,Total España,CONSUMO X CAPITA,ATUN,0.10837874993911234
2002-01-01,Total España,CONSUMO X CAPITA,ATUN Y BONITO,0.006825455009271946
2002-01-01,Total España,CONSUMO X CAPITA,BACALAO,0.057225686248994004
2002-01-01,Total España,CONSUMO X CAPITA,BACALAO CONGELADO,0.011130566127641586
2002-01-01,Total España,CONSUMO X CAPITA,BACALAO FRESCO,0.04609523943339208
2002-01-01,Total España,CONSUMO X CAPITA,BERBEREC.CONGELADO,5.806372510038396e-4
2002-01-01,Total España,CONSUMO X CAPITA,BERBERECHOS,0.00810607337549976
2002-01-01,Total España,CONSUMO X CAPITA,CABALLA FRESCA,0.019104851927610945
2002-01-01,Total España,CONSUMO X CAPITA,CALAMAR Y PULPO FR,0.10363424891067044
2002-01-01,Total España,CONSUMO X CAPITA,CALAMARES,0.006947909444719993
2002-01-01,Total España,CONSUMO X CAPITA,CALAMARES CONGELAD,0.02581148461687293
2002-01-01,Total España,CONSUMO X CAPITA,"CALAMARES,PULPO",0.13492426660488271
2002-01-01,Total España,CONSUMO X CAPITA,CHICHARRO/CABALLA,0.006769703607958171
2002-01-01,Total España,CONSUMO X CAPITA,CONS.PESCADO/MOLUSCO,0.23096110212639703
2002-01-01,Total España,CONSUMO X CAPITA,DORADA,0
2002-01-01,Total España,CONSUMO X CAPITA,GAMBAS/LANG.COCIDO,0.015964701919382922
2002-01-01,Total España,CONSUMO X CAPITA,GAMBAS/LANG.CONG.,0.09776704989374466
2002-01-01,Total España,CONSUMO X CAPITA,GAMBAS/LANG.FRESCO,0.04623692458516105
2002-01-01,Total España,CONSUMO X CAPITA,GAMBAS/LANGOSTINOS,0.15997363049726765
2002-01-01,Total España,CONSUMO X CAPITA,LENGUADO,0.07103284279695232
2002-01-01,Total España,CONSUMO X CAPITA,LENGUADO CONGELADO,0.03365358360448411
2002-01-01,Total España,CONSUMO X CAPITA,LENGUADO FRESCO,0.03737943276022092
2002-01-01,Total España,CONSUMO X CAPITA,LUBINA,0
2002-01-01,Total España,CONSUMO X CAPITA,MARISCO/MOLUSC COCI,0.025239021996044848
2002-01-01,Total España,CONSUMO X CAPITA,MARISCO/MOLUSC CONG,0.18526244408145387
2002-01-01,Total España,CONSUMO X CAPITA,MARISCO/MOLUSC FRES,0.39769057920970297
2002-01-01,Total España,CONSUMO X CAPITA,MARISCO/MOLUSCO/CRUS,0.6081941705699083
2002-01-01,Total España,CONSUMO X CAPITA,MEJILLON,0.13006682304137848
2002-01-01,Total España,CONSUMO X CAPITA,MEJILLON CONGELADO,0.007652765120748614
2002-01-01,Total España,CONSUMO X CAPITA,MEJILLON FRESCO,0.12241504669777396
2002-01-01,Total España,CONSUMO X CAPITA,MEJILLONES,0.013351627542190783
2002-01-01,Total España,CONSUMO X CAPITA,MERLUZA/PESCAD,0.3840972815053293
2002-01-01,Total España,CONSUMO X CAPITA,MERLUZA/PESCAD.CON,0.14049573577892185
2002-01-01,Total España,CONSUMO X CAPITA,MERLUZA/PESCAD.FRE,0.24360190167809606
2002-01-01,Total España,CONSUMO X CAPITA,OTRAS CONS.PESCADO,0.06224587464384457
2002-01-01,Total España,CONSUMO X CAPITA,OTROS AHUMADOS,0
2002-01-01,Total España,CONSUMO X CAPITA,OTROS MARISC.COCI.,0.009275120267100492
2002-01-01,Total España,CONSUMO X CAPITA,OTROS MARISC.CONG.,0.045531019302031954
2002-01-01,Total España,CONSUMO X CAPITA,OTROS MARISC.FRES.,0.07173135275919683
2002-01-01,Total España,CONSUMO X CAPITA,OTROS MARISC/MOLUSC,0.12692576850160822
2002-01-01,Total España,CONSUMO X CAPITA,OTROS PESCADOS,0.5095250050371566
2002-01-01,Total España,CONSUMO X CAPITA,OTROS PESCADOS CON,0.09087157471588514
2002-01-01,Total España,CONSUMO X CAPITA,OTROS PESCADOS FRE,0.41865694042609275
2002-01-01,Total España,CONSUMO X CAPITA,PESCADOS,1.4083872422071804
2002-01-01,Total España,CONSUMO X CAPITA,PESCADOS CONGELADOS,0.27935439390144284
2002-01-01,Total España,CONSUMO X CAPITA,PESCADOS FRESCOS,1.1290316609453233
2002-01-01,Total España,CONSUMO X CAPITA,PULPO,0.0029447240563632835
2002-01-01,Total España,CONSUMO X CAPITA,PULPO CONGELADO,0.005475830383137014
2002-01-01,Total España,CONSUMO X CAPITA,RODABALLO,0
2002-01-01,Total España,CONSUMO X CAPITA,SALMON,0.09183710273732412
2002-01-01,Total España,CONSUMO X CAPITA,SALMON AHUMADO,0
2002-01-01,Total España,CONSUMO X CAPITA,SALMON CONGELADO,0.003173318353995206
2002-01-01,Total España,CONSUMO X CAPITA,SALMON FRESCO,0.08863173708340726
2002-01-01,Total España,CONSUMO X CAPITA,SARDINA/BOQUERON,0.2033302602698071
2002-01-01,Total España,CONSUMO X CAPITA,SARDINAS,0.02041765842048848
2002-01-01,Total España,CONSUMO X CAPITA,TOTAL CARNE,5.300381923985739
2002-01-01,Total España,CONSUMO X CAPITA,TOTAL PESCA,2.247541321483161
2002-01-01,Total España,CONSUMO X CAPITA,TRUCHA AHUMADA,0
2002-01-01,Total España,CONSUMO X CAPITA,TRUCHA FRESCA,0.0652596690272816
2002-02-01,Total España,CONSUMO X CAPITA,ALMEJAS,0.0016635137714676592
2002-02-01,Total España,CONSUMO X CAPITA,ALMEJAS CONGELADO,0.0025808886955624153
2002-02-01,Total España,CONSUMO X CAPITA,"ALMEJAS,BERB.FRESC",0.037266397250621044
2002-02-01,Total España,CONSUMO X CAPITA,"ALMEJAS,BERBERECHO",0.040230279795814027
2002-02-01,Total España,CONSUMO X CAPITA,ANCHOAS,0
2002-02-01,Total España,CONSUMO X CAPITA,ATUN,0.12425593503596667
2002-02-01,Total España,CONSUMO X CAPITA,ATUN Y BONITO,0.012558030768278583
2002-02-01,Total España,CONSUMO X CAPITA,BACALAO,0.06191433866481068
2002-02-01,Total España,CONSUMO X CAPITA,BACALAO CONGELADO,0.011194936200037791
2002-02-01,Total España,CONSUMO X CAPITA,BACALAO FRESCO,0.05072009316901078
2002-02-01,Total España,CONSUMO X CAPITA,BERBEREC.CONGELADO,2.949182996315477e-4
2002-02-01,Total España,CONSUMO X CAPITA,BERBERECHOS,0.007352267298705069
2002-02-01,Total España,CONSUMO X CAPITA,CABALLA FRESCA,0.038830510302566554
2002-02-01,Total España,CONSUMO X CAPITA,CALAMAR Y PULPO FR,0.11749504229353644
2002-02-01,Total España,CONSUMO X CAPITA,CALAMARES,0.00712142348141472
2002-02-01,Total España,CONSUMO X CAPITA,CALAMARES CONGELAD,0.030407099518268088
2002-02-01,Total España,CONSUMO X CAPITA,"CALAMARES,PULPO",0.15463264935082732
2002-02-01,Total España,CONSUMO X CAPITA,CHICHARRO/CABALLA,0.0062877097734834395
2002-02-01,Total España,CONSUMO X CAPITA,CONS.PESCADO/MOLUSCO,0.2602073986528417
2002-02-01,Total España,CONSUMO X CAPITA,DORADA,0
2002-02-01,Total España,CONSUMO X CAPITA,GAMBAS/LANG.COCIDO,0.004622502427556332
2002-02-01,Total España,CONSUMO X CAPITA,GAMBAS/LANG.CONG.,0.05968048431411233
2002-02-01,Total España,CONSUMO X CAPITA,GAMBAS/LANG.FRESCO,0.03481629586663049
2002-02-01,Total España,CONSUMO X CAPITA,GAMBAS/LANGOSTINOS,0.09914818398344996
2002-02-01,Total España,CONSUMO X CAPITA,LENGUADO,0.07051560324324344
2002-02-01,Total España,CONSUMO X CAPITA,LENGUADO CONGELADO,0.030866244139966425
2002-02-01,Total España,CONSUMO X CAPITA,LENGUADO FRESCO,0.039649506675789516
2002-02-01,Total España,CONSUMO X CAPITA,LUBINA,0
2002-02-01,Total España,CONSUMO X CAPITA,MARISCO/MOLUSC COCI,0.01147058326085511
2002-02-01,Total España,CONSUMO X CAPITA,MARISCO/MOLUSC CONG,0.1461630166459642
2002-02-01,Total España,CONSUMO X CAPITA,MARISCO/MOLUSC FRES,0.3838027134827044
2002-02-01,Total España,CONSUMO X CAPITA,MARISCO/MOLUSCO/CRUS,0.5414356463942812
2002-02-01,Total España,CONSUMO X CAPITA,MEJILLON,0.12691167367401557
2002-02-01,Total España,CONSUMO X CAPITA,MEJILLON CONGELADO,0.006787957370613437
2002-02-01,Total España,CONSUMO X CAPITA,MEJILLON FRESCO,0.12012199980568897
2002-02-01,Total España,CONSUMO X CAPITA,MEJILLONES,0.015140055877981172
2002-02-01,Total España,CONSUMO X CAPITA,MERLUZA/PESCAD,0.3725047991950632
2002-02-01,Total España,CONSUMO X CAPITA,MERLUZA/PESCAD.CON,0.12456709341866508
2002-02-01,Total España,CONSUMO X CAPITA,MERLUZA/PESCAD.FRE,0.24793739910308651
2002-02-01,Total España,CONSUMO X CAPITA,OTRAS CONS.PESCADO,0.07413241210673312
2002-02-01,Total España,CONSUMO X CAPITA,OTROS AHUMADOS,0
2002-02-01,Total España,CONSUMO X CAPITA,OTROS MARISC.COCI.,0.0068168245134639285
2002-02-01,Total España,CONSUMO X CAPITA,OTROS MARISC.CONG.,0.03958947890416207
2002-02-01,Total España,CONSUMO X CAPITA,OTROS MARISC.FRES.,0.0741047002155827
2002-02-01,Total España,CONSUMO X CAPITA,OTROS MARISC/MOLUSC,0.12051021834463352
2002-02-01,Total España,CONSUMO X CAPITA,OTROS PESCADOS,0.45005973307214936
2002-02-01,Total España,CONSUMO X CAPITA,OTROS PESCADOS CON,0.07960853434003431
2002-02-01,Total España,CONSUMO X CAPITA,OTROS PESCADOS FRE,0.3704528294133697
2002-02-01,Total España,CONSUMO X CAPITA,PESCADOS,1.3562227112687852
2002-02-01,Total España,CONSUMO X CAPITA,PESCADOS CONGELADOS,0.2484371967240657
2002-02-01,Total España,CONSUMO X CAPITA,PESCADOS FRESCOS,1.1077858452878782
2002-02-01,Total España,CONSUMO X CAPITA,PULPO,0.0030147552701738876
2002-02-01,Total España,CONSUMO X CAPITA,PULPO CONGELADO,0.006731511316589314
2002-02-01,Total España,CONSUMO X CAPITA,RODABALLO,0
2002-02-01,Total España,CONSUMO X CAPITA,SALMON,0.06873654494610201
2002-02-01,Total España,CONSUMO X CAPITA,SALMON AHUMADO,0
2002-02-01,Total España,CONSUMO X CAPITA,SALMON CONGELADO,0.0022036158471662247
2002-02-01,Total España,CONSUMO X CAPITA,SALMON FRESCO,0.06653363690567275
2002-02-01,Total España,CONSUMO X CAPITA,SARDINA/BOQUERON,0.22750169106988488
2002-02-01,Total España,CONSUMO X CAPITA,SARDINAS,0.02123761781310921
2002-02-01,Total España,CONSUMO X CAPITA,TOTAL CARNE,4.53623005979355
2002-02-01,Total España,CONSUMO X CAPITA,TOTAL PESCA,2.1578667629317736
2002-02-01,Total España,CONSUMO X CAPITA,TRUCHA AHUMADA,0
2002-02-01,Total España,CONSUMO X CAPITA,TRUCHA FRESCA,0.053602017059155065
2002-03-01,Total España,CONSUMO X CAPITA,ALMEJAS,0.002311780234529646
2002-03-01,Total España,CONSUMO X CAPITA,ALMEJAS CONGELADO,0.0016316928121518398
2002-03-01,Total España,CONSUMO X CAPITA,"ALMEJAS,BERB.FRESC",0.043530786009925874
2002-03-01,Total España,CONSUMO X CAPITA,"ALMEJAS,BERBERECHO",0.045797170068304575
2002-03-01,Total España,CONSUMO X CAPITA,ANCHOAS,0
2002-03-01,Total España,CONSUMO X CAPITA,ATUN,0.17033704973366945
2002-03-01,Total España,CONSUMO X CAPITA,ATUN Y BONITO,0.016633689525134214
2002-03-01,Total España,CONSUMO X CAPITA,BACALAO,0.06613249788117767
2002-03-01,Total España,CONSUMO X CAPITA,BACALAO CONGELADO,0.015164969845652226
2002-03-01,Total España,CONSUMO X CAPITA,BACALAO FRESCO,0.05021190515232783
2002-03-01,Total España,CONSUMO X CAPITA,BERBEREC.CONGELADO,5.449061425378561e-4
2002-03-01,Total España,CONSUMO X CAPITA,BERBERECHOS,0.009564489120086398
2002-03-01,Total España,CONSUMO X CAPITA,CABALLA FRESCA,0.07073274087470854
2002-03-01,Total España,CONSUMO X CAPITA,CALAMAR Y PULPO FR,0.11233453338401835
2002-03-01,Total España,CONSUMO X CAPITA,CALAMARES,0.011379129238851758
2002-03-01,Total España,CONSUMO X CAPITA,CALAMARES CONGELAD,0.02885910756815655
2002-03-01,Total España,CONSUMO X CAPITA,"CALAMARES,PULPO",0.1472861535514497
2002-03-01,Total España,CONSUMO X CAPITA,CHICHARRO/CABALLA,0.0069779200795192925
2002-03-01,Total España,CONSUMO X CAPITA,CONS.PESCADO/MOLUSCO,0.38389240829134
2002-03-01,Total España,CONSUMO X CAPITA,DORADA,0
2002-03-01,Total España,CONSUMO X CAPITA,GAMBAS/LANG.COCIDO,0.0067075150504024485
2002-03-01,Total España,CONSUMO X CAPITA,GAMBAS/LANG.CONG.,0.08436784253397858
2002-03-01,Total España,CONSUMO X CAPITA,GAMBAS/LANG.FRESCO,0.036802659164112836
2002-03-01,Total España,CONSUMO X CAPITA,GAMBAS/LANGOSTINOS,0.12787882211264054
2002-03-01,Total España,CONSUMO X CAPITA,LENGUADO,0.0686383225867787
2002-03-01,Total España,CONSUMO X CAPITA,LENGUADO CONGELADO,0.028893826078788144
2002-03-01,Total España,CONSUMO X CAPITA,LENGUADO FRESCO,0.039304851157171986
2002-03-01,Total España,CONSUMO X CAPITA,LUBINA,0
2002-03-01,Total España,CONSUMO X CAPITA,MARISCO/MOLUSC COCI,0.011672017770531515
2002-03-01,Total España,CONSUMO X CAPITA,MARISCO/MOLUSC CONG,0.17746397177236073
2002-03-01,Total España,CONSUMO X CAPITA,MARISCO/MOLUSC FRES,0.37962450088862787
2002-03-01,Total España,CONSUMO X CAPITA,MARISCO/MOLUSCO/CRUS,0.5687615323789218
2002-03-01,Total España,CONSUMO X CAPITA,MEJILLON,0.11735964434853141
2002-03-01,Total España,CONSUMO X CAPITA,MEJILLON CONGELADO,0.007315355390562361
2002-03-01,Total España,CONSUMO X CAPITA,MEJILLON FRESCO,0.10929528073148023
2002-03-01,Total España,CONSUMO X CAPITA,MEJILLONES,0.020480897263385932
2002-03-01,Total España,CONSUMO X CAPITA,MERLUZA/PESCAD,0.4468113835776434
2002-03-01,Total España,CONSUMO X CAPITA,MERLUZA/PESCAD.CON,0.14060324224322976
2002-03-01,Total España,CONSUMO X CAPITA,MERLUZA/PESCAD.FRE,0.3062071395407677
2002-03-01,Total España,CONSUMO X CAPITA,OTRAS CONS.PESCADO,0.13184521571068342
2002-03-01,Total España,CONSUMO X CAPITA,OTROS AHUMADOS,0
2002-03-01,Total España,CONSUMO X CAPITA,OTROS MARISC.COCI.,0.004879112274168337
2002-03-01,Total España,CONSUMO X CAPITA,OTROS MARISC.CONG.,0.0478149691304534
2002-03-01,Total España,CONSUMO X CAPITA,OTROS MARISC.FRES.,0.07766490838077687
2002-03-01,Total España,CONSUMO X CAPITA,OTROS MARISC/MOLUSC,0.1304419254965502
2002-03-01,Total España,CONSUMO X CAPITA,OTROS PESCADOS,0.5192882574099145
2002-03-01,Total España,CONSUMO X CAPITA,OTROS PESCADOS CON,0.09748547236681022
2002-03-01,Total España,CONSUMO X CAPITA,OTROS PESCADOS FRE,0.4218057646936633
