date,source,catTL,value
2006-03-01,Wild,High,0.9019293685129349
2006-03-01,Wild,Low,0.03250241158225929
2006-03-01,Wild,Medium,0.2248148134200487
2006-04-01,Farmed,High,0.08531061396322388
2006-04-01,Farmed,Low,0.10281505512033147
2006-04-01,Farmed,Medium,0.06658078204306121
2006-04-01,Mixed,Low,0.8448324125785026
2006-04-01,Mixed,Medium,0.638321317360117
2006-04-01,Wild,High,0.891872445699886
2006-04-01,Wild,Low,0.03189964439931487
2006-04-01,Wild,Medium,0.19534244239847473
2006-05-01,Farmed,High,0.10055484936012758
2006-05-01,Farmed,Low,0.08129300293657854
2006-05-01,Farmed,Medium,0.07368594871183905
2006-05-01,Mixed,Low,0.7575012390277713
2006-05-01,Mixed,Medium,0.5895403118527056
2006-05-01,Wild,High,0.8679324777508498
2006-05-01,Wild,Low,0.03054781175085607
2006-05-01,Wild,Medium,0.1685744213771689
2006-06-01,Farmed,High,0.07912591683205103
2006-06-01,Farmed,Low,0.08369106230469549
2006-06-01,Farmed,Medium,0.06490873646098975
2006-06-01,Mixed,Low,0.8013233946359655
2006-06-01,Mixed,Medium,0.5733290470903587
2006-06-01,Wild,High,0.8415319141943454
2006-06-01,Wild,Low,0.030441226262618637
2006-06-01,Wild,Medium,0.16783904997866575
2006-07-01,Farmed,High,0.07212505330700875
2006-07-01,Farmed,Low,0.08409800432937928
2006-07-01,Farmed,Medium,0.0572939222649439
2006-07-01,Mixed,Low,0.7530963141391583
2006-07-01,Mixed,Medium,0.536588093533673
2006-07-01,Wild,High,0.830573465303057
2006-07-01,Wild,Low,0.02897664579576736
2006-07-01,Wild,Medium,0.1470311433895486
2006-08-01,Farmed,High,0.06591821743416774
2006-08-01,Farmed,Low,0.09267916318751776
2006-08-01,Farmed,Medium,0.06156145001454423
2006-08-01,Mixed,Low,0.7688664017092933
2006-08-01,Mixed,Medium,0.5087952998310266
2006-08-01,Wild,High,0.7691350336571637
2006-08-01,Wild,Low,0.02386487881492456
2006-08-01,Wild,Medium,0.13211625030426502
2006-09-01,Farmed,High,0.0788073015395897
2006-09-01,Farmed,Low,0.10769242532083201
2006-09-01,Farmed,Medium,0.07577566333775308
2006-09-01,Mixed,Low,0.858671864934504
2006-09-01,Mixed,Medium,0.6251277684981453
2006-09-01,Wild,High,0.8555790599000173
2006-09-01,Wild,Low,0.02914919104010889
2006-09-01,Wild,Medium,0.15139840959388073
2006-10-01,Farmed,High,0.10411051385959404
2006-10-01,Farmed,Low,0.13591863624438386
2006-10-01,Farmed,Medium,0.10865466176282126
2006-10-01,Mixed,Low,0.9692176773515765
2006-10-01,Mixed,Medium,0.6942953597996283
2006-10-01,Wild,High,0.9286321144814872
2006-10-01,Wild,Low,0.03181314354269392
2006-10-01,Wild,Medium,0.17776085799720387
2006-11-01,Farmed,High,0.0886188723186874
2006-11-01,Farmed,Low,0.10773989808647097
2006-11-01,Farmed,Medium,0.09591758180122398
2006-11-01,Mixed,Low,0.9771408362898253
2006-11-01,Mixed,Medium,0.6550079944822039
2006-11-01,Wild,High,0.774383969542569
2006-11-01,Wild,Low,0.02913709461424896
2006-11-01,Wild,Medium,0.14908297109673155
2006-12-01,Farmed,High,0.13033670629615546
2006-12-01,Farmed,Low,0.1662370723728021
2006-12-01,Farmed,Medium,0.1077243781438582
2006-12-01,Mixed,Low,1.7911301017389305
2006-12-01,Mixed,Medium,0.9690563155952937
2006-12-01,Wild,High,0.8235463548162433
2006-12-01,Wild,Low,0.02736804939084795
2006-12-01,Wild,Medium,0.1391061585756984
2007-01-01,Farmed,High,0.10911131498124746
2007-01-01,Farmed,Low,0.12024164736864433
2007-01-01,Farmed,Medium,0.10584806061003366
2007-01-01,Mixed,Low,0.9931539013352138
2007-01-01,Mixed,Medium,0.6388647224333712
2007-01-01,Wild,High,0.8222332234674009
2007-01-01,Wild,Low,0.18813857946775472
2007-01-01,Wild,Medium,0.14368626133991513
2007-02-01,Farmed,High,0.08921361921214052
2007-02-01,Farmed,Low,0.10198543755967966
2007-02-01,Farmed,Medium,0.08907962950368228
2007-02-01,Mixed,Low,0.7897003878159046
2007-02-01,Mixed,Medium,0.5388586579247285
2007-02-01,Wild,High,0.7684966284839161
2007-02-01,Wild,Low,0.1855851568630889
2007-02-01,Wild,Medium,0.1760839869676651
2007-03-01,Farmed,High,0.10814470695066408
2007-03-01,Farmed,Low,0.12395907755765892
2007-03-01,Farmed,Medium,0.09909009472908194
2007-03-01,Mixed,Low,0.9636064818634792
2007-03-01,Mixed,Medium,0.6703352751286794
2007-03-01,Wild,High,0.9378786653350353
2007-03-01,Wild,Low,0.18821588122263447
2007-03-01,Wild,Medium,0.2299292525340968
2007-04-01,Farmed,High,0.09954651117745894
2007-04-01,Farmed,Low,0.07689127135819211
2007-04-01,Farmed,Medium,0.08258807459824373
2007-04-01,Mixed,Low,0.8016386915890882
2007-04-01,Mixed,Medium,0.5789581030321361
2007-04-01,Wild,High,0.8085689619613514
2007-04-01,Wild,Low,0.16844298857662324
2007-04-01,Wild,Medium,0.1880865968383863
2007-05-01,Farmed,High,0.09858281596662463
2007-05-01,Farmed,Low,0.07483437248921772
2007-05-01,Farmed,Medium,0.08397726555550314
2007-05-01,Mixed,Low,0.7865287752352583
2007-05-01,Mixed,Medium,0.5895063195958298
2007-05-01,Wild,High,0.8458716519835152
2007-05-01,Wild,Low,0.2008671536451727
2007-05-01,Wild,Medium,0.15090288429982007
2007-06-01,Farmed,High,0.11313638374837776
2007-06-01,Farmed,Low,0.08077406008373211
2007-06-01,Farmed,Medium,0.07397038533902542
2007-06-01,Mixed,Low,0.8502036871395883
2007-06-01,Mixed,Medium,0.584575812012847
2007-06-01,Wild,High,0.8351580768832961
2007-06-01,Wild,Low,0.21725064441852865
2007-06-01,Wild,Medium,0.15662366228703728
2007-07-01,Farmed,High,0.08619414544761994
2007-07-01,Farmed,Low,0.07247073129435815
2007-07-01,Farmed,Medium,0.07401452576137704
2007-07-01,Mixed,Low,0.7734529033185255
2007-07-01,Mixed,Medium,0.5438243434077581
2007-07-01,Wild,High,0.8006788054502333
2007-07-01,Wild,Low,0.201661681247502
2007-07-01,Wild,Medium,0.14487939712175488
2007-08-01,Farmed,High,0.08157217269498337
2007-08-01,Farmed,Low,0.07504543988949809
2007-08-01,Farmed,Medium,0.0692103897428934
2007-08-01,Mixed,Low,0.7669712071876222
2007-08-01,Mixed,Medium,0.5191760626909392
2007-08-01,Wild,High,0.7520869223328184
2007-08-01,Wild,Low,0.16565878102260628
2007-08-01,Wild,Medium,0.1228779733046304
2007-09-01,Farmed,High,0.09217573283390974
2007-09-01,Farmed,Low,0.09469868286273891
2007-09-01,Farmed,Medium,0.09805940466401854
2007-09-01,Mixed,Low,0.849878571642978
2007-09-01,Mixed,Medium,0.596893678605643
2007-09-01,Wild,High,0.8081378646384857
2007-09-01,Wild,Low,0.184029487054016
2007-09-01,Wild,Medium,0.15346751005736697
2007-10-01,Farmed,High,0.10704433327468008
2007-10-01,Farmed,Low,0.13415932419286483
2007-10-01,Farmed,Medium,0.1052533972551036
2007-10-01,Mixed,Low,0.9739635726390208
2007-10-01,Mixed,Medium,0.6877281699766247
2007-10-01,Wild,High,0.8996313254619351
2007-10-01,Wild,Low,0.21408933873853303
2007-10-01,Wild,Medium,0.17323748988362914
2007-11-01,Farmed,High,0.10841358261981106
2007-11-01,Farmed,Low,0.10740462667133704
2007-11-01,Farmed,Medium,0.11198671619971681
2007-11-01,Mixed,Low,1.0858940490112743
2007-11-01,Mixed,Medium,0.7358329400067682
2007-11-01,Wild,High,0.8087405942634902
2007-11-01,Wild,Low,0.16786938714910968
2007-11-01,Wild,Medium,0.1584307308467626
2007-12-01,Farmed,High,0.14377543843684898
2007-12-01,Farmed,Low,0.1625660386382432
2007-12-01,Farmed,Medium,0.1130055309227263
2007-12-01,Mixed,Low,1.745087788599676
2007-12-01,Mixed,Medium,0.9814154618094286
2007-12-01,Wild,High,0.8235191213550972
2007-12-01,Wild,Low,0.1103494874376693
2007-12-01,Wild,Medium,0.13899169215660895
2008-01-01,Farmed,High,0.11351231941571052
2008-01-01,Farmed,Low,0.1520703065047582
2008-01-01,Farmed,Medium,0.13172030212418695
2008-01-01,Mixed,Low,1.0827760994013114
2008-01-01,Mixed,Medium,0.6659672909708392
2008-01-01,Wild,High,0.8741798280834838
2008-01-01,Wild,Low,0.17156318281822316
2008-01-01,Wild,Medium,0.16982177783120647
2008-02-01,Farmed,High,0.11716851702109884
2008-02-01,Farmed,Low,0.1136845663389645
2008-02-01,Farmed,Medium,0.11332387443742209
2008-02-01,Mixed,Low,0.8855191510324801
2008-02-01,Mixed,Medium,0.6150757397519464
2008-02-01,Wild,High,0.8932777912523757
2008-02-01,Wild,Low,0.19524268600405068
2008-02-01,Wild,Medium,0.2128864744857627
2008-03-01,Farmed,High,0.10935124440481085
2008-03-01,Farmed,Low,0.11766905973582632
2008-03-01,Farmed,Medium,0.1056282013047028
2008-03-01,Mixed,Low,0.9678200998129503
2008-03-01,Mixed,Medium,0.7055532842005258
2008-03-01,Wild,High,0.9707398562683204
2008-03-01,Wild,Low,0.16508510151253228
2008-03-01,Wild,Medium,0.23713792871344147
2008-04-01,Farmed,High,0.11443720554401728
2008-04-01,Farmed,Low,0.11341513108550366
2008-04-01,Farmed,Medium,0.12242512809221784
2008-04-01,Mixed,Low,0.9178201260458146
2008-04-01,Mixed,Medium,0.6243439930727315
2008-04-01,Wild,High,0.8776564782337715
2008-04-01,Wild,Low,0.1916195689335919
2008-04-01,Wild,Medium,0.2171926475671121
2008-05-01,Farmed,High,0.11665633908374101
2008-05-01,Farmed,Low,0.10331530155907526
2008-05-01,Farmed,Medium,0.1114720489062267
2008-05-01,Mixed,Low,0.9483130787190327
2008-05-01,Mixed,Medium,0.6467082598180832
2008-05-01,Wild,High,0.9133887032149732
2008-05-01,Wild,Low,0.21310731557412016
2008-05-01,Wild,Medium,0.18220256727643389
2008-06-01,Farmed,High,0.11160961830320967
2008-06-01,Farmed,Low,0.08437201840868154
2008-06-01,Farmed,Medium,0.0963111256771941
2008-06-01,Mixed,Low,0.761596957628484
2008-06-01,Mixed,Medium,0.5397226158731669
2008-06-01,Wild,High,0.8176191857441434
2008-06-01,Wild,Low,0.19084616884110053
2008-06-01,Wild,Medium,0.1429526266533077
2008-07-01,Farmed,High,0.1046455953464844
2008-07-01,Farmed,Low,0.08642460856565637
2008-07-01,Farmed,Medium,0.08737459027218558
2008-07-01,Mixed,Low,0.8184580624816331
2008-07-01,Mixed,Medium,0.5707888884379576
2008-07-01,Wild,High,0.8743105532318607
2008-07-01,Wild,Low,0.21986692363914268
2008-07-01,Wild,Medium,0.1447599645685633
2008-08-01,Farmed,High,0.07915966681188212
2008-08-01,Farmed,Low,0.10760801428483258
2008-08-01,Farmed,Medium,0.08500009228910299
2008-08-01,Mixed,Low,0.8426148379369273
2008-08-01,Mixed,Medium,0.5399480197939285
2008-08-01,Wild,High,0.7690631202912782
2008-08-01,Wild,Low,0.16846661660719509
2008-08-01,Wild,Medium,0.12381519498412043
2008-09-01,Farmed,High,0.1067369695788939
2008-09-01,Farmed,Low,0.1072966009732542
2008-09-01,Farmed,Medium,0.10546325491329535
2008-09-01,Mixed,Low,0.870177539640246
2008-09-01,Mixed,Medium,0.6129770649876903
2008-09-01,Wild,High,0.8305358798552298
2008-09-01,Wild,Low,0.20102721678432156
2008-09-01,Wild,Medium,0.1615813025094402
2008-10-01,Farmed,High,0.12622437049347404
2008-10-01,Farmed,Low,0.1468378784453808
2008-10-01,Farmed,Medium,0.12218375425804207
2008-10-01,Mixed,Low,0.9993406023435671
2008-10-01,Mixed,Medium,0.7080555414909225
2008-10-01,Wild,High,0.9068693282760255
2008-10-01,Wild,Low,0.236899064437088
2008-10-01,Wild,Medium,0.1912043511848207
2008-11-01,Farmed,High,0.1271907783966579
2008-11-01,Farmed,Low,0.1265392059293555
2008-11-01,Farmed,Medium,0.1283586353504819
2008-11-01,Mixed,Low,1.0628556856915843
2008-11-01,Mixed,Medium,0.7087445291839385
2008-11-01,Wild,High,0.8255726589076929
2008-11-01,Wild,Low,0.18798481664050273
2008-11-01,Wild,Medium,0.15318820044375742
2008-12-01,Farmed,High,0.17269864366197815
2008-12-01,Farmed,Low,0.20267713698163642
2008-12-01,Farmed,Medium,0.14142841248872517
2008-12-01,Mixed,Low,2.0166439351538914
2008-12-01,Mixed,Medium,1.1122282700031594
2008-12-01,Wild,High,0.9449012207888828
2008-12-01,Wild,Low,0.12968117232280413
2008-12-01,Wild,Medium,0.16010271666889844
2009-01-01,Farmed,High,0.12761338984653176
2009-01-01,Farmed,Low,0.14935606855006486
2009-01-01,Farmed,Medium,0.1269106020230807
2009-01-01,Mixed,Low,1.0656987955364647
2009-01-01,Mixed,Medium,0.6238562019577072
2009-01-01,Wild,High,0.8785453989270503
2009-01-01,Wild,Low,0.16695396446922584
2009-01-01,Wild,Medium,0.15355236690317017
2009-02-01,Farmed,High,0.11068119942332852
2009-02-01,Farmed,Low,0.11665434079799959
2009-02-01,Farmed,Medium,0.10746791582359377
2009-02-01,Mixed,Low,0.8221951384781878
2009-02-01,Mixed,Medium,0.5543836826732478
2009-02-01,Wild,High,0.8589743679054608
2009-02-01,Wild,Low,0.16715602984658462
2009-02-01,Wild,Medium,0.20272553160808768
2009-03-01,Farmed,High,0.11221911678990738
2009-03-01,Farmed,Low,0.12229152072657858
2009-03-01,Farmed,Medium,0.11478645733168981
2009-03-01,Mixed,Low,0.9768844006913328
2009-03-01,Mixed,Medium,0.6314447561019222
2009-03-01,Wild,High,0.9606050368719039
2009-03-01,Wild,Low,0.1960567080056529
2009-03-01,Wild,Medium,0.25706579667689344
2009-04-01,Farmed,High,0.11475537035055768
2009-04-01,Farmed,Low,0.12059794640447385
2009-04-01,Farmed,Medium,0.10879488581820472
2009-04-01,Mixed,Low,0.9691806026670635
2009-04-01,Mixed,Medium,0.663851823682828
2009-04-01,Wild,High,0.9642595335538495
2009-04-01,Wild,Low,0.17344559227920756
2009-04-01,Wild,Medium,0.2178184829975957
2009-05-01,Farmed,High,0.11013606700419032
2009-05-01,Farmed,Low,0.09269427214028562
2009-05-01,Farmed,Medium,0.09763776828988793
2009-05-01,Mixed,Low,0.8340117441062361
2009-05-01,Mixed,Medium,0.6048367428013475
2009-05-01,Wild,High,0.8806335558596676
2009-05-01,Wild,Low,0.200589633954446
2009-05-01,Wild,Medium,0.15641081481826835
2009-06-01,Farmed,High,0.10667541985459
2009-06-01,Farmed,Low,0.09440161355403454
2009-06-01,Farmed,Medium,0.0925490515284256
2009-06-01,Mixed,Low,0.8096739686277669
2009-06-01,Mixed,Medium,0.6062714069805948
2009-06-01,Wild,High,0.8671084985685444
2009-06-01,Wild,Low,0.22897848717416047
2009-06-01,Wild,Medium,0.15133408874952842
2009-07-01,Farmed,High,0.09728493105403838
2009-07-01,Farmed,Low,0.09936997928854252
2009-07-01,Farmed,Medium,0.08501667600011362
2009-07-01,Mixed,Low,0.8450029903852265
2009-07-01,Mixed,Medium,0.6018419562689985
2009-07-01,Wild,High,0.8657855254715077
2009-07-01,Wild,Low,0.2181286866593212
2009-07-01,Wild,Medium,0.15011325859049712
2009-08-01,Farmed,High,0.07507261688554508
2009-08-01,Farmed,Low,0.08002699347854361
2009-08-01,Farmed,Medium,0.07964662205940563
2009-08-01,Mixed,Low,0.7304965379335909
2009-08-01,Mixed,Medium,0.49310480341575347
2009-08-01,Wild,High,0.6981682980548415
2009-08-01,Wild,Low,0.1703975137792035
2009-08-01,Wild,Medium,0.11989959957832737
2009-09-01,Farmed,High,0.10611896289232511
2009-09-01,Farmed,Low,0.11181654038424652
2009-09-01,Farmed,Medium,0.10217557933571608
2009-09-01,Mixed,Low,0.840032182102201
2009-09-01,Mixed,Medium,0.5897726578943193
2009-09-01,Wild,High,0.8503959154620532
2009-09-01,Wild,Low,0.19198697807572832
2009-09-01,Wild,Medium,0.15868127469023902
2009-10-01,Farmed,High,0.12283443264706444
2009-10-01,Farmed,Low,0.14899368317001047
2009-10-01,Farmed,Medium,0.10759981344354005
2009-10-01,Mixed,Low,1.045891281408406
2009-10-01,Mixed,Medium,0.6722357604442948
2009-10-01,Wild,High,0.9270264342020478
2009-10-01,Wild,Low,0.20693315450431973
2009-10-01,Wild,Medium,0.1812226667590023
2009-11-01,Farmed,High,0.11703093736942866
2009-11-01,Farmed,Low,0.14304407908105374
2009-11-01,Farmed,Medium,0.10810275638828465
2009-11-01,Mixed,Low,1.1035483053141435
2009-11-01,Mixed,Medium,0.6906556849645351
2009-11-01,Wild,High,0.8829228899701829
2009-11-01,Wild,Low,0.18711742453124738
2009-11-01,Wild,Medium,0.1553933823357872
2009-12-01,Farmed,High,0.17036154170103632
2009-12-01,Farmed,Low,0.2115615618951615
2009-12-01,Farmed,Medium,0.13113532275893539
2009-12-01,Mixed,Low,2.162135509816906
2009-12-01,Mixed,Medium,1.106198914555387
2009-12-01,Wild,High,1.0194544685539233
2009-12-01,Wild,Low,0.12941554655273363
2009-12-01,Wild,Medium,0.1511053773883421
2010-01-01,Farmed,High,0.1249890889028234
2010-01-01,Farmed,Low,0.15556860762310507
2010-01-01,Farmed,Medium,0.12464862713184267
2010-01-01,Mixed,Low,1.0743599889994535
2010-01-01,Mixed,Medium,0.6176555571825293
2010-01-01,Wild,High,0.9177144859920506
2010-01-01,Wild,Low,0.15379794519013998
2010-01-01,Wild,Medium,0.1630195830049011
2010-02-01,Farmed,High,0.09541549975012616
2010-02-01,Farmed,Low,0.1117454743101593
2010-02-01,Farmed,Medium,0.09894441648245922
2010-02-01,Mixed,Low,0.7631028284618044
2010-02-01,Mixed,Medium,0.5091975852159449
2010-02-01,Wild,High,0.8226387949532422
2010-02-01,Wild,Low,0.15629720452046603
2010-02-01,Wild,Medium,0.1843221715256204
2010-03-01,Farmed,High,0.10818738757954523
2010-03-01,Farmed,Low,0.11415569983976209
2010-03-01,Farmed,Medium,0.09878659373056597
2010-03-01,Mixed,Low,0.8953909475314978
2010-03-01,Mixed,Medium,0.6223384303393948
2010-03-01,Wild,High,0.9825487255294605
2010-03-01,Wild,Low,0.15647570749502115
2010-03-01,Wild,Medium,0.2102688849965336
2010-04-01,Farmed,High,0.090878911957774
2010-04-01,Farmed,Low,0.09183651511029596
2010-04-01,Farmed,Medium,0.0780277862225768
2010-04-01,Mixed,Low,0.8103162121719716
2010-04-01,Mixed,Medium,0.536061629826828
2010-04-01,Wild,High,0.8141353050812339
2010-04-01,Wild,Low,0.17167066436074888
2010-04-01,Wild,Medium,0.15388480212531983
2010-05-01,Farmed,High,0.10090773151601123
2010-05-01,Farmed,Low,0.07893510378104725
2010-05-01,Farmed,Medium,0.08731930142127965
2010-05-01,Mixed,Low,0.7004036586493174
2010-05-01,Mixed,Medium,0.5181133734218647
2010-05-01,Wild,High,0.8083996997476018
2010-05-01,Wild,Low,0.19052471451830227
2010-05-01,Wild,Medium,0.14067579969479502
2010-06-01,Farmed,High,0.09183216137920923
2010-06-01,Farmed,Low,0.0796512925448111
2010-06-01,Farmed,Medium,0.07526273160940708
2010-06-01,Mixed,Low,0.7028859384284053
2010-06-01,Mixed,Medium,0.531708769486335
2010-06-01,Wild,High,0.8102644027720398
2010-06-01,Wild,Low,0.1956379539930892
2010-06-01,Wild,Medium,0.14324232417041077
2010-07-01,Farmed,High,0.07897929415157733
2010-07-01,Farmed,Low,0.08021618915331175
2010-07-01,Farmed,Medium,0.07486741282673377
2010-07-01,Mixed,Low,0.7294630721606741
2010-07-01,Mixed,Medium,0.5397107095371544
2010-07-01,Wild,High,0.8509265096294796
2010-07-01,Wild,Low,0.20786301319801748
2010-07-01,Wild,Medium,0.1432118480528038
2010-08-01,Farmed,High,0.07584961455989561
2010-08-01,Farmed,Low,0.07952721120883985
2010-08-01,Farmed,Medium,0.07293827458221244
2010-08-01,Mixed,Low,0.710640368866945
2010-08-01,Mixed,Medium,0.5027623352966785
2010-08-01,Wild,High,0.7645935459858941
2010-08-01,Wild,Low,0.14646756815944578
2010-08-01,Wild,Medium,0.11801267020947877
2010-09-01,Farmed,High,0.08303457697229367
2010-09-01,Farmed,Low,0.07726806014794585
2010-09-01,Farmed,Medium,0.08305895786637926
2010-09-01,Mixed,Low,0.6917022916994182
2010-09-01,Mixed,Medium,0.5358069365582555
2010-09-01,Wild,High,0.8319226911225434
2010-09-01,Wild,Low,0.19190223503413742
2010-09-01,Wild,Medium,0.13402917613126872
2010-10-01,Farmed,High,0.10644045298100273
2010-10-01,Farmed,Low,0.10808659870488792
2010-10-01,Farmed,Medium,0.09111357806334772
2010-10-01,Mixed,Low,0.83663473427769
2010-10-01,Mixed,Medium,0.6045682415358781
2010-10-01,Wild,High,0.8536288705150007
2010-10-01,Wild,Low,0.18349235038049344
2010-10-01,Wild,Medium,0.13899765404742254
2010-11-01,Farmed,High,0.12092792854514
2010-11-01,Farmed,Low,0.10425161467715913
2010-11-01,Farmed,Medium,0.09977706755279259
2010-11-01,Mixed,Low,0.8954858588691881
2010-11-01,Mixed,Medium,0.6204162580646123
2010-11-01,Wild,High,0.8118047528305179
2010-11-01,Wild,Low,0.17693084225971228
2010-11-01,Wild,Medium,0.1422189796784795
2010-12-01,Farmed,High,0.13228071772684585
2010-12-01,Farmed,Low,0.1675017491586694
2010-12-01,Farmed,Medium,0.11266977141986786
2010-12-01,Mixed,Low,1.7214043194500492
2010-12-01,Mixed,Medium,0.9470673409786518
2010-12-01,Wild,High,0.8623520061203335
2010-12-01,Wild,Low,0.12777221150000298
2010-12-01,Wild,Medium,0.14889695010583015
2011-01-01,Farmed,High,0.10658240540869282
2011-01-01,Farmed,Low,0.10951143578336082
2011-01-01,Farmed,Medium,0.10542330172869438
2011-01-01,Mixed,Low,0.8682102785791965
2011-01-01,Mixed,Medium,0.574369977542615
2011-01-01,Wild,High,0.8553171841578564
2011-01-01,Wild,Low,0.14259198023434846
2011-01-01,Wild,Medium,0.1316958826401386
2011-02-01,Farmed,High,0.09048984487911114
2011-02-01,Farmed,Low,0.09870533815527985
2011-02-01,Farmed,Medium,0.08345677246544889
2011-02-01,Mixed,Low,0.7001064677524251
2011-02-01,Mixed,Medium,0.46579776658737854
2011-02-01,Wild,High,0.8010576646266492
2011-02-01,Wild,Low,0.15364388890793387
2011-02-01,Wild,Medium,0.13478791537476878
2011-03-01,Farmed,High,0.10734097655177884
2011-03-01,Farmed,Low,0.10068250448139866
2011-03-01,Farmed,Medium,0.08541432620814977
2011-03-01,Mixed,Low,0.7595951378580341
2011-03-01,Mixed,Medium,0.571153949697265
2011-03-01,Wild,High,0.8914564199516638
2011-03-01,Wild,Low,0.18052315239977212
2011-03-01,Wild,Medium,0.18801341592466522
2011-04-01,Farmed,High,0.09030287158386041
2011-04-01,Farmed,Low,0.08749434963841582
2011-04-01,Farmed,Medium,0.07200193416142218
2011-04-01,Mixed,Low,0.7483828418356089
2011-04-01,Mixed,Medium,0.5964465551905943
2011-04-01,Wild,High,0.8899024495921848
2011-04-01,Wild,Low,0.1769965919836385
2011-04-01,Wild,Medium,0.14879478661665257
2011-05-01,Farmed,High,0.10578460909877097
2011-05-01,Farmed,Low,0.08445156627992396
2011-05-01,Farmed,Medium,0.0840244477966006
2011-05-01,Mixed,Low,0.7102877956398489
2011-05-01,Mixed,Medium,0.54664018168322
2011-05-01,Wild,High,0.8470910129196048
2011-05-01,Wild,Low,0.20680880836682833
2011-05-01,Wild,Medium,0.1316963184753257
2011-06-01,Farmed,High,0.10800322811852359
2011-06-01,Farmed,Low,0.0843277890867976
2011-06-01,Farmed,Medium,0.07265241817811618
2011-06-01,Mixed,Low,0.6766805443652937
2011-06-01,Mixed,Medium,0.49187400374705015
2011-06-01,Wild,High,0.823808697226611
2011-06-01,Wild,Low,0.19627445397788215
2011-06-01,Wild,Medium,0.12803072663451842
2011-07-01,Farmed,High,0.09555207057686708
2011-07-01,Farmed,Low,0.09267250749593095
2011-07-01,Farmed,Medium,0.07335454866447734
2011-07-01,Mixed,Low,0.7460633269700508
2011-07-01,Mixed,Medium,0.51021699926504
2011-07-01,Wild,High,0.8299356682863659
2011-07-01,Wild,Low,0.18531319902320617
2011-07-01,Wild,Medium,0.12104210940993675
2011-08-01,Farmed,High,0.10005294055368374
2011-08-01,Farmed,Low,0.08947456681084406
2011-08-01,Farmed,Medium,0.06674772306376428
2011-08-01,Mixed,Low,0.6870346809043886
2011-08-01,Mixed,Medium,0.5071705113074582
2011-08-01,Wild,High,0.7657038038399323
2011-08-01,Wild,Low,0.16432185099101781
2011-08-01,Wild,Medium,0.12232084984878444
2011-09-01,Farmed,High,0.11217940088097707
2011-09-01,Farmed,Low,0.08339531970407277
2011-09-01,Farmed,Medium,0.08418810390934338
2011-09-01,Mixed,Low,0.742848606630262
2011-09-01,Mixed,Medium,0.5334764336107128
2011-09-01,Wild,High,0.8153820418023094
2011-09-01,Wild,Low,0.18516152837810765
2011-09-01,Wild,Medium,0.12298745976739982
2011-10-01,Farmed,High,0.12721309982358514
2011-10-01,Farmed,Low,0.12049448249739006
2011-10-01,Farmed,Medium,0.08724701316975665
2011-10-01,Mixed,Low,0.7975655351902936
2011-10-01,Mixed,Medium,0.5757071198965293
2011-10-01,Wild,High,0.8210496425748983
2011-10-01,Wild,Low,0.18918189006118558
2011-10-01,Wild,Medium,0.13077321954912277
2011-11-01,Farmed,High,0.15312197627142396
2011-11-01,Farmed,Low,0.11928939820515626
2011-11-01,Farmed,Medium,0.09319747097875034
2011-11-01,Mixed,Low,0.9523656948495101
2011-11-01,Mixed,Medium,0.6389339484015919
2011-11-01,Wild,High,0.810541438297176
2011-11-01,Wild,Low,0.16994347115137123
2011-11-01,Wild,Medium,0.12422174501716692
2011-12-01,Farmed,High,0.17316952320602375
2011-12-01,Farmed,Low,0.1702707833768568
2011-12-01,Farmed,Medium,0.10361218860884723
2011-12-01,Mixed,Low,1.6844360973036632
2011-12-01,Mixed,Medium,0.9259050510548473
2011-12-01,Wild,High,0.8468556619185897
2011-12-01,Wild,Low,0.11593673602866143
2011-12-01,Wild,Medium,0.11143651980462536
2012-01-01,Farmed,High,0.1185066774048131
2012-01-01,Farmed,Low,0.10748861074561224
2012-01-01,Farmed,Medium,0.09877274891683471
2012-01-01,Mixed,Low,0.8377698632358178
2012-01-01,Mixed,Medium,0.5546323143650989
2012-01-01,Wild,High,0.8379899684308071
2012-01-01,Wild,Low,0.13066152010558796
2012-01-01,Wild,Medium,0.12205961806711535
2012-02-01,Farmed,High,0.1185301205616758
2012-02-01,Farmed,Low,0.10542431054409096
2012-02-01,Farmed,Medium,0.0911695687739666
2012-02-01,Mixed,Low,0.6912028123976905
2012-02-01,Mixed,Medium,0.5200640771734463
2012-02-01,Wild,High,0.8221910172354856
2012-02-01,Wild,Low,0.12578056802026716
2012-02-01,Wild,Medium,0.13194611827515693
2012-03-01,Farmed,High,0.1227794098093072
2012-03-01,Farmed,Low,0.10256598193697969
2012-03-01,Farmed,Medium,0.09823247097765635
2012-03-01,Mixed,Low,0.7697282711045071
2012-03-01,Mixed,Medium,0.5662922459765503
2012-03-01,Wild,High,0.8410727435582515
2012-03-01,Wild,Low,0.1551826280514364
2012-03-01,Wild,Medium,0.1795441922908581
2012-04-01,Farmed,High,0.13445345072812945
2012-04-01,Farmed,Low,0.08868524534532227
2012-04-01,Farmed,Medium,0.07251814976075
2012-04-01,Mixed,Low,0.7137803089866075
2012-04-01,Mixed,Medium,0.5328803207905233
2012-04-01,Wild,High,0.8039837158050567
2012-04-01,Wild,Low,0.14163400284866723
2012-04-01,Wild,Medium,0.1363019870600067
2012-05-01,Farmed,High,0.14152590384757807
2012-05-01,Farmed,Low,0.08134883964490104
2012-05-01,Farmed,Medium,0.08043520772605753
