date,type,value
2006-10-01,Preserved,0.42410114711775826
2006-11-01,Fresh,1.7085048943166083
2006-11-01,Frozen,0.7286453292561531
2006-11-01,Preserved,0.43987899465919966
2006-12-01,Fresh,2.1280769570048523
2006-12-01,Frozen,1.3985524686465785
2006-12-01,Preserved,0.6278757112783986
2007-01-01,Fresh,2.003974054448672
2007-01-01,Frozen,0.7350487193050896
2007-01-01,Preserved,0.3822549372498196
2007-02-01,Fresh,1.8144494209064643
2007-02-01,Frozen,0.5792829944656888
2007-02-01,Preserved,0.3452710889586526
2007-03-01,Fresh,2.145742784141454
2007-03-01,Frozen,0.7246076048829394
2007-03-01,Preserved,0.45080904629693674
2007-04-01,Fresh,1.717923055682699
2007-04-01,Frozen,0.6767954612060508
2007-04-01,Preserved,0.4100026822427303
2007-05-01,Fresh,1.7963148773377888
2007-05-01,Frozen,0.6441535068454923
2007-05-01,Preserved,0.3906028545876604
2007-06-01,Fresh,1.8232934138538814
2007-06-01,Frozen,0.6720191090067124
2007-06-01,Preserved,0.416380189051839
2007-07-01,Fresh,1.6150794566123252
2007-07-01,Frozen,0.664215216772779
2007-07-01,Preserved,0.41788185966402486
2007-08-01,Fresh,1.5250047630697414
2007-08-01,Frozen,0.6210342324338892
2007-08-01,Preserved,0.4065599533623608
2007-09-01,Fresh,1.8124570521980854
2007-09-01,Frozen,0.6595042909862661
2007-09-01,Preserved,0.40537958917480554
2007-10-01,Fresh,2.1029550304686917
2007-10-01,Frozen,0.7662387450522544
2007-10-01,Preserved,0.4259131759014451
2007-11-01,Fresh,1.942793636564853
2007-11-01,Frozen,0.8794714759154099
2007-11-01,Preserved,0.4623075142880073
2007-12-01,Fresh,2.1598831796449525
2007-12-01,Frozen,1.4447675580720718
2007-12-01,Preserved,0.6140598216392743
2008-01-01,Fresh,2.15429523497852
2008-01-01,Frozen,0.8141847417935931
2008-01-01,Preserved,0.3931311303776064
2008-02-01,Fresh,2.1103328010484614
2008-02-01,Frozen,0.6478455457947998
2008-02-01,Preserved,0.38800045348083995
2008-03-01,Fresh,2.098468752372996
2008-03-01,Frozen,0.8027162906875613
2008-03-01,Preserved,0.477799732892553
2008-04-01,Fresh,2.0955631406980784
2008-04-01,Frozen,0.6771300323057977
2008-04-01,Preserved,0.40621710557088414
2008-05-01,Fresh,2.09521773428509
2008-05-01,Frozen,0.7012938801513182
2008-05-01,Preserved,0.4386519997152782
2008-06-01,Fresh,1.6025390612060761
2008-06-01,Frozen,0.7152150818161626
2008-06-01,Preserved,0.4272761741070492
2008-07-01,Fresh,1.7923086297414343
2008-07-01,Frozen,0.6588517819782985
2008-07-01,Preserved,0.45546877482375103
2008-08-01,Fresh,1.7304263559692166
2008-08-01,Frozen,0.5872470249194698
2008-08-01,Preserved,0.3980021821105807
2008-09-01,Fresh,1.9126074779333515
2008-09-01,Frozen,0.6771955089507962
2008-09-01,Preserved,0.4059928423582237
2008-10-01,Fresh,2.3078756108674083
2008-10-01,Frozen,0.7219824466962721
2008-10-01,Preserved,0.4077568333656405
2008-11-01,Fresh,2.0964661252308456
2008-11-01,Frozen,0.7976549688433369
2008-11-01,Preserved,0.42631341646978854
2008-12-01,Fresh,2.5936006322940623
2008-12-01,Frozen,1.546257207926625
2008-12-01,Preserved,0.7405036678492884
2009-01-01,Fresh,2.105364464873434
2009-01-01,Frozen,0.7853002210711305
2009-01-01,Preserved,0.4018221022687311
2009-02-01,Fresh,1.9392061050713252
2009-02-01,Frozen,0.6383895876868371
2009-02-01,Preserved,0.3626425137983283
2009-03-01,Fresh,2.2161888864598356
2009-03-01,Frozen,0.7052483580076813
2009-03-01,Preserved,0.4499165487283642
2009-04-01,Fresh,2.1076000629165637
2009-04-01,Frozen,0.7639427988837704
2009-04-01,Preserved,0.46116137595344653
2009-05-01,Fresh,1.9206958062559365
2009-05-01,Frozen,0.640394031820263
2009-05-01,Preserved,0.41586076089812996
2009-06-01,Fresh,1.884483026034864
2009-06-01,Frozen,0.6241573015749582
2009-06-01,Preserved,0.44835220742782295
2009-07-01,Fresh,1.8432221641776658
2009-07-01,Frozen,0.6612740467973798
2009-07-01,Preserved,0.4580477927431998
2009-08-01,Fresh,1.489603090752665
2009-08-01,Frozen,0.5767272283120916
2009-08-01,Preserved,0.38048266612045467
2009-09-01,Fresh,1.8831243029095253
2009-09-01,Frozen,0.6647879859146352
2009-09-01,Preserved,0.4030678020126681
2009-10-01,Fresh,2.260237584374989
2009-10-01,Frozen,0.7346311064241625
2009-10-01,Preserved,0.41786853577953426
2009-11-01,Fresh,2.1266004257845137
2009-11-01,Frozen,0.827030940443154
2009-11-01,Preserved,0.4341840937269954
2009-12-01,Fresh,2.775850250329856
2009-12-01,Frozen,1.5825098646139752
2009-12-01,Preserved,0.7230081282785944
2010-01-01,Fresh,2.1362456676892645
2010-01-01,Frozen,0.7752349355080316
2010-01-01,Preserved,0.4202732808295495
2010-02-01,Fresh,1.8061921439309612
2010-02-01,Frozen,0.5663413941617896
2010-02-01,Preserved,0.369130437127072
2010-03-01,Fresh,1.9822485393019076
2010-03-01,Frozen,0.7343649379912014
2010-03-01,Preserved,0.47153889974867225
2010-04-01,Fresh,1.7026086092890578
2010-04-01,Frozen,0.645150675114431
2010-04-01,Preserved,0.3990525424532604
2010-05-01,Fresh,1.6486787246314225
2010-05-01,Frozen,0.571958360323309
2010-05-01,Preserved,0.40464229779548777
2010-06-01,Fresh,1.5878002851593978
2010-06-01,Frozen,0.6064653798569121
2010-06-01,Preserved,0.43621990936739774
2010-07-01,Fresh,1.647271163371089
2010-07-01,Frozen,0.598641289720985
2010-07-01,Preserved,0.45932559561767816
2010-08-01,Fresh,1.4557189683163232
2010-08-01,Frozen,0.6169495996868192
2010-08-01,Preserved,0.3981230208662478
2010-09-01,Fresh,1.623751654981017
2010-09-01,Frozen,0.6058641295938374
2010-09-01,Preserved,0.39910914095738764
2010-10-01,Fresh,1.8402846882651094
2010-10-01,Frozen,0.6978012158922363
2010-10-01,Preserved,0.3848765763483772
2010-11-01,Fresh,1.8015240734597904
2010-11-01,Frozen,0.7701147300635058
2010-11-01,Preserved,0.4001744989543057
2010-12-01,Fresh,2.1928927159181155
2010-12-01,Frozen,1.383386297728272
2010-12-01,Preserved,0.6436660528138628
2011-01-01,Fresh,1.7649285367442917
2011-01-01,Frozen,0.7248246424692033
2011-01-01,Preserved,0.40394926686140786
2011-02-01,Fresh,1.6253414222071605
2011-02-01,Frozen,0.575475255577011
2011-02-01,Preserved,0.3272289809648238
2011-03-01,Fresh,1.8010183052443673
2011-03-01,Frozen,0.6555869929817386
2011-03-01,Preserved,0.4275745848466215
2011-04-01,Fresh,1.6915999202734449
2011-04-01,Frozen,0.6677119278858772
2011-04-01,Preserved,0.4510105324430554
2011-05-01,Fresh,1.6856023922642482
2011-05-01,Frozen,0.6182980239644548
2011-05-01,Preserved,0.41288432403142034
2011-06-01,Fresh,1.5743785600309104
2011-06-01,Frozen,0.5976394360975903
2011-06-01,Preserved,0.40963386520629214
2011-07-01,Fresh,1.5845502995442187
2011-07-01,Frozen,0.6290842910915243
2011-07-01,Preserved,0.4405158390561322
2011-08-01,Fresh,1.5151248050911292
2011-08-01,Frozen,0.5831354948248593
2011-08-01,Preserved,0.404566627403885
2011-09-01,Fresh,1.6203981795154732
2011-09-01,Frozen,0.645635350237898
2011-09-01,Preserved,0.4135853649298138
2011-10-01,Fresh,1.7819398378482059
2011-10-01,Frozen,0.6649230185238506
2011-10-01,Preserved,0.402369146390705
2011-11-01,Fresh,1.8166299216450232
2011-11-01,Frozen,0.8111202274255979
2011-11-01,Preserved,0.43386499410152557
2011-12-01,Fresh,2.0883635724057177
2011-12-01,Frozen,1.382973910515695
2011-12-01,Preserved,0.6602850783807019
2012-01-01,Fresh,1.7505265708897884
2012-01-01,Frozen,0.6528925698249631
2012-01-01,Preserved,0.4044621805569358
2012-02-01,Fresh,1.668718201957125
2012-02-01,Frozen,0.581797723578553
2012-02-01,Preserved,0.35579266744610183
2012-03-01,Fresh,1.7720345819799783
2012-03-01,Frozen,0.6439602929277404
2012-03-01,Preserved,0.419403068797828
2012-04-01,Fresh,1.5635163843369624
2012-04-01,Frozen,0.6286549504241394
2012-04-01,Preserved,0.4320658465639613
2012-05-01,Fresh,1.5968325832991335
2012-05-01,Frozen,0.5774346916068841
2012-05-01,Preserved,0.40502655285177797
2012-06-01,Fresh,1.5995116151694984
2012-06-01,Frozen,0.5796001446889423
2012-06-01,Preserved,0.45995452057988295
2012-07-01,Fresh,1.5371588957702027
2012-07-01,Frozen,0.5675772782786537
2012-07-01,Preserved,0.4456179448270064
2012-08-01,Fresh,1.4720118823126334
2012-08-01,Frozen,0.5769106936377493
2012-08-01,Preserved,0.4195600077090477
2012-09-01,Fresh,1.6315985678602485
2012-09-01,Frozen,0.5459418492895897
2012-09-01,Preserved,0.3889886116962178
2012-10-01,Fresh,1.8222587236968362
2012-10-01,Frozen,0.6057203798256009
2012-10-01,Preserved,0.3658682323729156
2012-11-01,Fresh,1.9483405796960425
2012-11-01,Frozen,0.7663526735825458
2012-11-01,Preserved,0.4227111587106755
2012-12-01,Fresh,2.178409550483896
2012-12-01,Frozen,1.2970304229593115
2012-12-01,Preserved,0.6529615968979476
2013-01-01,Fresh,1.89438247145757
2013-01-01,Frozen,0.72708065036309
2013-01-01,Preserved,0.41743992636269
2013-02-01,Fresh,1.725313490068
2013-02-01,Frozen,0.53687897308692
2013-02-01,Preserved,0.35322559521962
2013-03-01,Fresh,1.93021797373709
2013-03-01,Frozen,0.67995112253866
2013-03-01,Preserved,0.47113074791769
2013-04-01,Fresh,1.75412243616294
2013-04-01,Frozen,0.60522794473198
2013-04-01,Preserved,0.43991934421749
2013-05-01,Fresh,1.71021084770239
2013-05-01,Frozen,0.56522795041661
2013-05-01,Preserved,0.44046557891022997
2013-06-01,Fresh,1.69834256601135
2013-06-01,Frozen,0.55896757941012
2013-06-01,Preserved,0.45291424010505
2013-07-01,Fresh,1.62292510251325
2013-07-01,Frozen,0.59527839304162
2013-07-01,Preserved,0.46249184999106
2013-08-01,Fresh,1.50692748535278
2013-08-01,Frozen,0.55863301175
2013-08-01,Preserved,0.42407049975881
2013-09-01,Fresh,1.73364150571474
2013-09-01,Frozen,0.59009047436355
2013-09-01,Preserved,0.41965808718358
2013-10-01,Fresh,1.80265792289983
2013-10-01,Frozen,0.6009704066909101
2013-10-01,Preserved,0.39383022510586
2013-11-01,Fresh,1.79535986138832
2013-11-01,Frozen,0.70008688118372
2013-11-01,Preserved,0.42748095803352
2013-12-01,Fresh,2.20183522545059
2013-12-01,Frozen,1.33708217348592
2013-12-01,Preserved,0.66209116386788
2014-01-01,Fresh,1.7598111219601
2014-01-01,Frozen,0.68156492779286
2014-01-01,Preserved,0.42261553290449
2014-02-01,Fresh,1.6199073967623
2014-02-01,Frozen,0.52836690461438
2014-02-01,Preserved,0.3546634133728
2014-03-01,Fresh,1.83107065334111
2014-03-01,Frozen,0.6027667056713301
2014-03-01,Preserved,0.43444061305714
2014-04-01,Fresh,1.72161807934217
2014-04-01,Frozen,0.57100961464963
2014-04-01,Preserved,0.45974059582149
2014-05-01,Fresh,1.7198525062949899
2014-05-01,Frozen,0.58135122722663
2014-05-01,Preserved,0.44053248190411
2014-06-01,Fresh,1.56726992345725
2014-06-01,Frozen,0.52433546909745
2014-06-01,Preserved,0.44039158845569
2014-07-01,Fresh,1.62862672351255
2014-07-01,Frozen,0.55867724267779
2014-07-01,Preserved,0.46392440909201
2014-08-01,Fresh,1.45531076231657
2014-08-01,Frozen,0.52507764996067
2014-08-01,Preserved,0.41724884177757
2014-09-01,Fresh,1.65185974194265
2014-09-01,Frozen,0.56937562098
2014-09-01,Preserved,0.42193621186909996
2014-10-01,Fresh,1.73764798129361
2014-10-01,Frozen,0.59101855238221
2014-10-01,Preserved,0.40705080197811
2014-11-01,Fresh,1.68539234696956
2014-11-01,Frozen,0.698140411207
2014-11-01,Preserved,0.43643011711601
2014-12-01,Fresh,2.1048274468090398
2014-12-01,Frozen,1.34415819971506
2014-12-01,Preserved,0.70154410957869
2015-01-01,Fresh,1.73544154067804
2015-01-01,Frozen,0.65357214003355
2015-01-01,Preserved,0.42341716221881
2015-02-01,Fresh,1.55590604800756
2015-02-01,Frozen,0.50306043603475
2015-02-01,Preserved,0.36033252356631
2015-03-01,Fresh,1.73341204234909
2015-03-01,Frozen,0.5693817183362
2015-03-01,Preserved,0.45214993366569
2015-04-01,Fresh,1.63531245190289
2015-04-01,Frozen,0.53310271379676
2015-04-01,Preserved,0.43207382868765
2015-05-01,Fresh,1.60035167964916
2015-05-01,Frozen,0.5257612335851
2015-05-01,Preserved,0.45352324894322
2015-06-01,Fresh,1.55772496955123
2015-06-01,Frozen,0.51001505497628
2015-06-01,Preserved,0.44749365519921996
2015-07-01,Fresh,1.53459278374766
2015-07-01,Frozen,0.51251849454113
2015-07-01,Preserved,0.47087409412122
2015-08-01,Fresh,1.40878069341407
2015-08-01,Frozen,0.49107754053221
2015-08-01,Preserved,0.41679814760777
2015-09-01,Fresh,1.61058677711875
2015-09-01,Frozen,0.53303815686711
2015-09-01,Preserved,0.40805719684809
2015-10-01,Fresh,1.7897121162644
2015-10-01,Frozen,0.57766626830358
2015-10-01,Preserved,0.41413472406987
2015-11-01,Fresh,1.7224521344556
2015-11-01,Frozen,0.6821442731985901
2015-11-01,Preserved,0.4265942452947
2015-12-01,Fresh,2.07353875450592
2015-12-01,Frozen,1.36991233373035
2015-12-01,Preserved,0.72396734108045
2016-01-01,Fresh,1.61142223137012
2016-01-01,Frozen,0.58904723234553
2016-01-01,Preserved,0.39735580450462
2016-02-01,Fresh,1.65160589152572
2016-02-01,Frozen,0.49219026275056
2016-02-01,Preserved,0.40976714521602
2016-03-01,Fresh,1.75802432204354
2016-03-01,Frozen,0.59167112402951
2016-03-01,Preserved,0.47457235418916
2016-04-01,Fresh,1.70405418842458
2016-04-01,Frozen,0.54693427779066
2016-04-01,Preserved,0.42698923323897997
2016-05-01,Fresh,1.48729970147746
2016-05-01,Frozen,0.46928172613313
2016-05-01,Preserved,0.42030078690326
2016-06-01,Fresh,1.50347216409904
2016-06-01,Frozen,0.50309470637081
2016-06-01,Preserved,0.47350716694103
2016-07-01,Fresh,1.49955627403716
2016-07-01,Frozen,0.49890949308171
2016-07-01,Preserved,0.45667660682778
2016-08-01,Fresh,1.37401635682506
2016-08-01,Frozen,0.45453643036206
2016-08-01,Preserved,0.41077503846771
2016-09-01,Fresh,1.56936266899972
2016-09-01,Frozen,0.49015407623197
2016-09-01,Preserved,0.42361292703592
2016-10-01,Fresh,1.7301544947066
2016-10-01,Frozen,0.54377550749394
2016-10-01,Preserved,0.43121067544198
2016-11-01,Fresh,1.67769679414968
2016-11-01,Frozen,0.68161129535326
2016-11-01,Preserved,0.43144813420982997
2016-12-01,Fresh,2.02688797735848
2016-12-01,Frozen,1.28864254080632
2016-12-01,Preserved,0.69566235103285
2017-01-01,Fresh,1.47311612118999
2017-01-01,Frozen,0.54086074518123
2017-01-01,Preserved,0.39007296048862
2017-02-01,Fresh,1.43718048478408
2017-02-01,Frozen,0.44165279305856003
2017-02-01,Preserved,0.35047001326063
2017-03-01,Fresh,1.6859767351081
2017-03-01,Frozen,0.5428189620613599
2017-03-01,Preserved,0.44591125926815
2017-04-01,Fresh,1.44130417966199
2017-04-01,Frozen,0.48752379390686995
2017-04-01,Preserved,0.44205077670604
2017-05-01,Fresh,1.34277884378121
2017-05-01,Frozen,0.44732432906828
2017-05-01,Preserved,0.4197139957325
2017-06-01,Fresh,1.40233021184254
2017-06-01,Frozen,0.47018977302031
2017-06-01,Preserved,0.46501936809738
2017-07-01,Fresh,1.4327905589157799
2017-07-01,Frozen,0.49903362985961003
2017-07-01,Preserved,0.454461599969
2017-08-01,Fresh,1.28170658114078
2017-08-01,Frozen,0.46722028514944997
2017-08-01,Preserved,0.41865510758533
2017-09-01,Fresh,1.53396458202
2017-09-01,Frozen,0.52804154069884
2017-09-01,Preserved,0.4189311581759
2017-10-01,Fresh,1.45838895521898
2017-10-01,Frozen,0.53424403438412
