date,Origin,catTL,value
2016-03-01,Wild,Low,0.82666865750428
2016-03-01,Wild,Medium,0.85247371261446
2016-03-01,Wild,High,0.77582120582183
2016-04-01,Farmed,Low,0.16847147364174
2016-04-01,Farmed,Medium,0.09405168389833
2016-04-01,Farmed,High,0.13328685346875
2016-04-01,Wild,Low,0.81834062256203
2016-04-01,Wild,Medium,0.7414019012669
2016-04-01,Wild,High,0.74847386695806
2016-05-01,Farmed,Low,0.12248006733864
2016-05-01,Farmed,Medium,0.0857615893449
2016-05-01,Farmed,High,0.12413337713066
2016-05-01,Wild,Low,0.70248836391068
2016-05-01,Wild,Medium,0.64582459822745
2016-05-01,Wild,High,0.71979181915804
2016-06-01,Farmed,Low,0.1378661315139
2016-06-01,Farmed,Medium,0.08585904295246
2016-06-01,Farmed,High,0.11291494951365999
2016-06-01,Wild,Low,0.7499092528972799
2016-06-01,Wild,Medium,0.66431054912483
2016-06-01,Wild,High,0.75331194196512
2016-07-01,Farmed,Low,0.16933829978950998
2016-07-01,Farmed,Medium,0.08181658621375
2016-07-01,Farmed,High,0.10771883731045
2016-07-01,Wild,Low,0.7779382157335399
2016-07-01,Wild,Medium,0.63900221468781
2016-07-01,Wild,High,0.70374463157713
2016-08-01,Farmed,Low,0.16485674711947002
2016-08-01,Farmed,Medium,0.07480124772041
2016-08-01,Farmed,High,0.10708592736202
2016-08-01,Wild,Low,0.69826014847693
2016-08-01,Wild,Medium,0.5696014814150699
2016-08-01,Wild,High,0.6453965848534
2016-09-01,Farmed,Low,0.17542600579945
2016-09-01,Farmed,Medium,0.08968855057395
2016-09-01,Farmed,High,0.12665761555295
2016-09-01,Wild,Low,0.79768791792804
2016-09-01,Wild,Medium,0.64188222324558
2016-09-01,Wild,High,0.67330739373309
2016-10-01,Farmed,Low,0.20562245976676
2016-10-01,Farmed,Medium,0.10362817518352
2016-10-01,Farmed,High,0.13183164763444
2016-10-01,Wild,Low,0.8542768727047401
2016-10-01,Wild,Medium,0.73151332084026
2016-10-01,Wild,High,0.70297767988656
2016-11-01,Farmed,Low,0.18956080449393
2016-11-01,Farmed,Medium,0.10913829054161
2016-11-01,Farmed,High,0.12553010282738
2016-11-01,Wild,Low,0.94601581255571
2016-11-01,Wild,Medium,0.7801452734165
2016-11-01,Wild,High,0.66200406461518
2016-12-01,Farmed,Low,0.3042332393825
2016-12-01,Farmed,Medium,0.11967173160380999
2016-12-01,Farmed,High,0.16031665895599
2016-12-01,Wild,Low,1.6117858827643101
2016-12-01,Wild,Medium,1.10611988778857
2016-12-01,Wild,High,0.73929642974385
2017-01-01,Farmed,Low,0.1926700387848
2017-01-01,Farmed,Medium,0.09824198061274
2017-01-01,Farmed,High,0.11809195798658
2017-01-01,Wild,Low,0.76029225076728
2017-01-01,Wild,Medium,0.61622265911214
2017-01-01,Wild,High,0.63883649576831
2017-02-01,Farmed,Low,0.16346394637863002
2017-02-01,Farmed,Medium,0.08632780284059
2017-02-01,Farmed,High,0.12174963847454999
2017-02-01,Wild,Low,0.64425641465929
2017-02-01,Wild,Medium,0.6026572784631999
2017-02-01,Wild,High,0.6309185784292001
2017-03-01,Farmed,Low,0.18120493030496
2017-03-01,Farmed,Medium,0.09477180386048001
2017-03-01,Farmed,High,0.1348848660186
2017-03-01,Wild,Low,0.76379925559175
2017-03-01,Wild,Medium,0.7946992878093
2017-03-01,Wild,High,0.73107304704064
2017-04-01,Farmed,Low,0.15660456428622999
2017-04-01,Farmed,Medium,0.08438705868753
2017-04-01,Farmed,High,0.11396869549123001
2017-04-01,Wild,Low,0.6871526209744
2017-04-01,Wild,Medium,0.6952860829112599
2017-04-01,Wild,High,0.65999008300311
2017-05-01,Farmed,Low,0.14350664574126001
2017-05-01,Farmed,Medium,0.08574320938416
2017-05-01,Farmed,High,0.10541124054104001
2017-05-01,Wild,Low,0.66154011327979
2017-05-01,Wild,Medium,0.58585860836394
2017-05-01,Wild,High,0.65194858363344
2017-06-01,Farmed,Low,0.15332343295896
2017-06-01,Farmed,Medium,0.07399349922571
2017-06-01,Farmed,High,0.10730381000104
2017-06-01,Wild,Low,0.70970045305632
2017-06-01,Wild,Medium,0.60181034677465
2017-06-01,Wild,High,0.7170739237882799
2017-07-01,Farmed,Low,0.17285198398055002
2017-07-01,Farmed,Medium,0.0823705598877
2017-07-01,Farmed,High,0.11434109502943
2017-07-01,Wild,Low,0.74749382062091
2017-07-01,Wild,Medium,0.61549485209897
2017-07-01,Wild,High,0.6795208851107499
2017-08-01,Farmed,Low,0.15962798418141
2017-08-01,Farmed,Medium,0.06965903979153
2017-08-01,Farmed,High,0.10482267429606999
2017-08-01,Wild,Low,0.69126751995944
2017-08-01,Wild,Medium,0.55739058021587
2017-08-01,Wild,High,0.60990606586091
2017-09-01,Farmed,Low,0.18561990304946
2017-09-01,Farmed,Medium,0.09425873331511
2017-09-01,Farmed,High,0.14276387495987
2017-09-01,Wild,Low,0.7746322782181501
2017-09-01,Wild,Medium,0.643992394082
2017-09-01,Wild,High,0.66207867259976
2017-10-01,Farmed,Low,0.18137240319652
2017-10-01,Farmed,Medium,0.08402749271002999
2017-10-01,Farmed,High,0.13245328628472
2017-10-01,Wild,Low,0.75909016397313
2017-10-01,Wild,Medium,0.63733137109212
2017-10-01,Wild,High,0.61406796256835
2017-11-01,Farmed,Low,0.18111352200742
2017-11-01,Farmed,Medium,0.08545661343977001
2017-11-01,Farmed,High,0.14622497628352998
2017-11-01,Wild,Low,0.85608153245656
2017-11-01,Wild,Medium,0.71383024224751
2017-11-01,Wild,High,0.61467466848822
2017-12-01,Farmed,Low,0.31171535380612997
2017-12-01,Farmed,Medium,0.09905350911808
2017-12-01,Farmed,High,0.17410423668581998
2017-12-01,Wild,Low,1.48975923465854
2017-12-01,Wild,Medium,1.02187603570224
2017-12-01,Wild,High,0.68008476498835
2018-01-01,Farmed,Low,0.17772687976413
2018-01-01,Farmed,Medium,0.10480484625753
2018-01-01,Farmed,High,0.14937087658637
2018-01-01,Wild,Low,0.74016333836525
2018-01-01,Wild,Medium,0.60456584655463
2018-01-01,Wild,High,0.64356152085958
2018-02-01,Farmed,Low,0.14772617880156
2018-02-01,Farmed,Medium,0.09592597970691
2018-02-01,Farmed,High,0.11469131847711
2018-02-01,Wild,Low,0.60444174254195
2018-02-01,Wild,Medium,0.59087037349971006
2018-02-01,Wild,High,0.62347685450317
2018-03-01,Farmed,Low,0.17897082626242
2018-03-01,Farmed,Medium,0.09891417779473
2018-03-01,Farmed,High,0.11965551689731
2018-03-01,Wild,Low,0.69235736162279
2018-03-01,Wild,Medium,0.78313832992711
2018-03-01,Wild,High,0.70126852591391
2018-04-01,Farmed,Low,0.14781465052433
2018-04-01,Farmed,Medium,0.0906178740042
2018-04-01,Farmed,High,0.11481446462729
2018-04-01,Wild,Low,0.6461625145022
2018-04-01,Wild,Medium,0.66550994187849
2018-04-01,Wild,High,0.6159792297058
2018-05-01,Farmed,Low,0.14121202773837
2018-05-01,Farmed,Medium,0.09439850558463
2018-05-01,Farmed,High,0.10440026755296
2018-05-01,Wild,Low,0.69267060632454
2018-05-01,Wild,Medium,0.62958930134789
2018-05-01,Wild,High,0.6324123841793
2018-06-01,Farmed,Low,0.15732491064269
2018-06-01,Farmed,Medium,0.09252704682327001
2018-06-01,Farmed,High,0.1137506540553
2018-06-01,Wild,Low,0.72845882964286
2018-06-01,Wild,Medium,0.63086943370661
2018-06-01,Wild,High,0.64543191679014
2018-07-01,Farmed,Low,0.15333541836960998
2018-07-01,Farmed,Medium,0.07337459483599
2018-07-01,Farmed,High,0.11108861616714
2018-07-01,Wild,Low,0.71226932422045
2018-07-01,Wild,Medium,0.59813239763625
2018-07-01,Wild,High,0.66442529697409
2018-08-01,Farmed,Low,0.14412595751118
2018-08-01,Farmed,Medium,0.06975323447661
2018-08-01,Farmed,High,0.1190935854799
2018-08-01,Wild,Low,0.66171563124936
2018-08-01,Wild,Medium,0.54295337134862
2018-08-01,Wild,High,0.57043614121816
2018-09-01,Farmed,Low,0.15899237680515
2018-09-01,Farmed,Medium,0.08868490254093
2018-09-01,Farmed,High,0.13138341127192998
2018-09-01,Wild,Low,0.68529247462928
2018-09-01,Wild,Medium,0.58249273773305
2018-09-01,Wild,High,0.58267315862953
2018-10-01,Farmed,Low,0.17938279466514
2018-10-01,Farmed,Medium,0.10004266304501
2018-10-01,Farmed,High,0.1500387844402
2018-10-01,Wild,Low,0.73647028489698
2018-10-01,Wild,Medium,0.62631166835682
2018-10-01,Wild,High,0.59126352907422
2018-11-01,Farmed,Low,0.18823581277637
2018-11-01,Farmed,Medium,0.10380063551117
2018-11-01,Farmed,High,0.15103969296031
2018-11-01,Wild,Low,0.87641196294387
2018-11-01,Wild,Medium,0.69384817855753
2018-11-01,Wild,High,0.56979942668118
2018-12-01,Farmed,Low,0.28745389956434997
2018-12-01,Farmed,Medium,0.11576984147614
2018-12-01,Farmed,High,0.17137065468502
2018-12-01,Wild,Low,1.50838040760872
2018-12-01,Wild,Medium,0.98649409397248
2018-12-01,Wild,High,0.68172708004691
2019-01-01,Farmed,Low,0.16230064032301
2019-01-01,Farmed,Medium,0.11792957962863
2019-01-01,Farmed,High,0.14063477807732
2019-01-01,Wild,Low,0.70425486225296
2019-01-01,Wild,Medium,0.57919554060163
2019-01-01,Wild,High,0.6263568280163
2019-02-01,Farmed,Low,0.14813572028727
2019-02-01,Farmed,Medium,0.09906929284426
2019-02-01,Farmed,High,0.12390679493552
2019-02-01,Wild,Low,0.64252630003765
2019-02-01,Wild,Medium,0.55033212137118
2019-02-01,Wild,High,0.56804048366624
2019-03-01,Farmed,Low,0.15433287754288
2019-03-01,Farmed,Medium,0.11030244061899999
2019-03-01,Farmed,High,0.13143257856812
2019-03-01,Wild,Low,0.6920893083388899
2019-03-01,Wild,Medium,0.68319706872319
2019-03-01,Wild,High,0.6321849453987
2019-04-01,Farmed,Low,0.13753337020813
2019-04-01,Farmed,Medium,0.09999792308437
2019-04-01,Farmed,High,0.11450231007037999
2019-04-01,Wild,Low,0.70276956551299
2019-04-01,Wild,Medium,0.6906233194632599
2019-04-01,Wild,High,0.6271867912934099
2019-05-01,Farmed,Low,0.11393592432504
2019-05-01,Farmed,Medium,0.10851529571116
2019-05-01,Farmed,High,0.15042357777713
2019-05-01,Wild,Low,0.6568666968247701
2019-05-01,Wild,Medium,0.6190134534925
2019-05-01,Wild,High,0.60596032508466
2019-06-01,Farmed,Low,0.13862170906594
2019-06-01,Farmed,Medium,0.09783645988423001
2019-06-01,Farmed,High,0.13023742065207
2019-06-01,Wild,Low,0.66709825821741
2019-06-01,Wild,Medium,0.59246148906754
2019-06-01,Wild,High,0.6084602335943899
2019-07-01,Farmed,Low,0.14942082356096
2019-07-01,Farmed,Medium,0.09135217868762
2019-07-01,Farmed,High,0.11452354420506
2019-07-01,Wild,Low,0.676096000891
2019-07-01,Wild,Medium,0.57871920154982
2019-07-01,Wild,High,0.6467637485523
2019-08-01,Farmed,Low,0.15335621269379
2019-08-01,Farmed,Medium,0.08890138576777
2019-08-01,Farmed,High,0.11432142121632999
2019-08-01,Wild,Low,0.66113456855999
2019-08-01,Wild,Medium,0.54143186069875
2019-08-01,Wild,High,0.5898076549789
2019-09-01,Farmed,Low,0.15371442049157
2019-09-01,Farmed,Medium,0.0950594582748
2019-09-01,Farmed,High,0.14981996753569
2019-09-01,Wild,Low,0.66131451087546
2019-09-01,Wild,Medium,0.56542224764823
2019-09-01,Wild,High,0.56092693146801
2019-10-01,Farmed,Low,0.16544527940748
2019-10-01,Farmed,Medium,0.10653298061696
2019-10-01,Farmed,High,0.17450507681256
2019-10-01,Wild,Low,0.71464457335174
2019-10-01,Wild,Medium,0.60982449249279
2019-10-01,Wild,High,0.5690421216919099
2019-11-01,Farmed,Low,0.18050460380951
2019-11-01,Farmed,Medium,0.12438912308002001
2019-11-01,Farmed,High,0.16036354246662
2019-11-01,Wild,Low,0.86074397762971
2019-11-01,Wild,Medium,0.68053321335438
2019-11-01,Wild,High,0.57350687494078
2019-12-01,Farmed,Low,0.27417028845413
2019-12-01,Farmed,Medium,0.12464233265637
2019-12-01,Farmed,High,0.16505531298452
2019-12-01,Wild,Low,1.4226559103285101
2019-12-01,Wild,Medium,0.98967374309523
2019-12-01,Wild,High,0.62262288976869
2020-01-01,Farmed,Low,0.16425762282866
2020-01-01,Farmed,Medium,0.12550849517536
2020-01-01,Farmed,High,0.13464979110206
2020-01-01,Wild,Low,0.6908986908958
2020-01-01,Wild,Medium,0.55397683877352
2020-01-01,Wild,High,0.57925465005192
2020-02-01,Farmed,Low,0.14138648849228
2020-02-01,Farmed,Medium,0.11668110637424
2020-02-01,Farmed,High,0.13617210311896
2020-02-01,Wild,Low,0.62270249616289
2020-02-01,Wild,Medium,0.58384866282215
2020-02-01,Wild,High,0.57992134336205
2020-03-01,Farmed,Low,0.12611381782638
2020-03-01,Farmed,Medium,0.13148024207362
2020-03-01,Farmed,High,0.15282044518876
2020-03-01,Wild,Low,0.61632011023009
2020-03-01,Wild,Medium,0.71490634754425
2020-03-01,Wild,High,0.72230347110293
2020-04-01,Farmed,Low,0.16598996413337
2020-04-01,Farmed,Medium,0.14731569297730002
2020-04-01,Farmed,High,0.19517642344036001
2020-04-01,Wild,Low,0.79556931027675
2020-04-01,Wild,Medium,0.83354162834282
2020-04-01,Wild,High,0.75095267350036
2020-05-01,Farmed,Low,0.15587531862474
2020-05-01,Farmed,Medium,0.14221466541584
2020-05-01,Farmed,High,0.17802283146444
2020-05-01,Wild,Low,0.86153481152862
2020-05-01,Wild,Medium,0.7507259170399601
2020-05-01,Wild,High,0.75300048230834
2020-06-01,Farmed,Low,0.14605071949076
2020-06-01,Farmed,Medium,0.12450871228821
2020-06-01,Farmed,High,0.15357867468605998
2020-06-01,Wild,Low,0.78123050878899
2020-06-01,Wild,Medium,0.6506266799674
2020-06-01,Wild,High,0.68202078136079
2020-07-01,Farmed,Low,0.16827244346097
2020-07-01,Farmed,Medium,0.09475323728901999
2020-07-01,Farmed,High,0.14022624924417
2020-07-01,Wild,Low,0.78195338372
2020-07-01,Wild,Medium,0.60155119415431
2020-07-01,Wild,High,0.68040965387347
2020-08-01,Farmed,Low,0.16124741158878
2020-08-01,Farmed,Medium,0.08908564518295001
2020-08-01,Farmed,High,0.14810167345226
2020-08-01,Wild,Low,0.72551576705211
2020-08-01,Wild,Medium,0.55474329197878
2020-08-01,Wild,High,0.57084940467756
2020-09-01,Farmed,Low,0.16332282853287
2020-09-01,Farmed,Medium,0.11578730830304
2020-09-01,Farmed,High,0.18086265191071998
2020-09-01,Wild,Low,0.78218202965168
2020-09-01,Wild,Medium,0.59435077545079
2020-09-01,Wild,High,0.61658691197168
2020-10-01,Farmed,Low,0.18170532320952
2020-10-01,Farmed,Medium,0.15279218797137
2020-10-01,Farmed,High,0.20950351215677002
2020-10-01,Wild,Low,0.87985957275042
2020-10-01,Wild,Medium,0.64995412152243
2020-10-01,Wild,High,0.65523907690711
2020-11-01,Farmed,Low,0.18802324725222
2020-11-01,Farmed,Medium,0.1383564720429
2020-11-01,Farmed,High,0.1963090859801
2020-11-01,Wild,Low,0.95685148787005
2020-11-01,Wild,Medium,0.6690535787995701
2020-11-01,Wild,High,0.64820851353599
2020-12-01,Farmed,Low,0.30026654238106
2020-12-01,Farmed,Medium,0.15606476116238
2020-12-01,Farmed,High,0.21777789351505
2020-12-01,Wild,Low,1.69763957674664
2020-12-01,Wild,Medium,1.10544297036548
2020-12-01,Wild,High,0.69905138678265
2021-01-01,Farmed,Low,0.17542910460239
2021-01-01,Farmed,Medium,0.13660850394334
2021-01-01,Farmed,High,0.1961003825892
2021-01-01,Wild,Low,0.75053219738816
2021-01-01,Wild,Medium,0.5795081690582
2021-01-01,Wild,High,0.59651544526853
2021-02-01,Farmed,Low,0.1639359727815
2021-02-01,Farmed,Medium,0.12881137281668
2021-02-01,Farmed,High,0.20886623471916999
2021-02-01,Wild,Low,0.7192104264043601
2021-02-01,Wild,Medium,0.62575201529605
2021-02-01,Wild,High,0.60940863173218
2021-03-01,Farmed,Low,0.15239724461988
2021-03-01,Farmed,Medium,0.12114756654135
2021-03-01,Farmed,High,0.18337896340904
2021-03-01,Wild,Low,0.77391373242136
2021-03-01,Wild,Medium,0.73947259001018
2021-03-01,Wild,High,0.67557231497149
2021-04-01,Farmed,Low,0.12969293770843
2021-04-01,Farmed,Medium,0.1299376677048
2021-04-01,Farmed,High,0.15380323060425
2021-04-01,Wild,Low,0.7410803406762201
2021-04-01,Wild,Medium,0.7098231980961
2021-04-01,Wild,High,0.61531736476757
2021-05-01,Farmed,Low,0.11269306875213
2021-05-01,Farmed,Medium,0.12492417225979
2021-05-01,Farmed,High,0.14084808167057
2021-05-01,Wild,Low,0.68223167129678
2021-05-01,Wild,Medium,0.60128684744201
2021-05-01,Wild,High,0.6049134676431001
2021-06-01,Farmed,Low,0.11641422229657
2021-06-01,Farmed,Medium,0.11261618449454999
2021-06-01,Farmed,High,0.14953875192043
2021-06-01,Wild,Low,0.68513312575734
2021-06-01,Wild,Medium,0.5709797640147299
2021-06-01,Wild,High,0.56333969359325
2021-07-01,Farmed,Low,0.15219736869613
2021-07-01,Farmed,Medium,0.0994764386044
2021-07-01,Farmed,High,0.1332207204898
2021-07-01,Wild,Low,0.75173532713022
2021-07-01,Wild,Medium,0.57577751718529
2021-07-01,Wild,High,0.61368849993479
2021-08-01,Farmed,Low,0.1324745922387
2021-08-01,Farmed,Medium,0.09808007042736
2021-08-01,Farmed,High,0.13376809924204
2021-08-01,Wild,Low,0.67577475050271
2021-08-01,Wild,Medium,0.5137517762300899
2021-08-01,Wild,High,0.5452669486159
2021-09-01,Farmed,Low,0.1310035794362
2021-09-01,Farmed,Medium,0.10989599350081
2021-09-01,Farmed,High,0.16807293396981002
2021-09-01,Wild,Low,0.66698032886
2021-09-01,Wild,Medium,0.540219191696
2021-09-01,Wild,High,0.52875022330888
2021-10-01,Farmed,Low,0.15291493349002
2021-10-01,Farmed,Medium,0.11804824586721999
2021-10-01,Farmed,High,0.17821802298605
2021-10-01,Wild,Low,0.74884870061198
2021-10-01,Wild,Medium,0.57928140565277
2021-10-01,Wild,High,0.55549487420624
2021-11-01,Farmed,Low,0.15546763410463
2021-11-01,Farmed,Medium,0.12404223042682
2021-11-01,Farmed,High,0.17060487907079
2021-11-01,Wild,Low,0.85597817085892
2021-11-01,Wild,Medium,0.62045959680819
2021-11-01,Wild,High,0.56840900432909
